"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,-0.4456,0,0,0,0,0,0,-0.5007,0,0,0,0,0,0,0.1838,0,0,0,0,0,0,0,0,0,0,0,0,-0.2981,0,0,0
"E_Assert",0.1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1906,0,0,0,-0.2258,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.2606,0,0,0,0,0,0,0,0,0,0,0,0.2008,0,0,0,0,0,0,0.1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0.6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1502,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1771,0,0,0,0.1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2616,0,0.0571,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1808,0,0,0,0,0,0,0,0,0,0.2169,-0.009,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,-0.2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2202,0,0,0,0.1627,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,-0.1976,0,0,0,0,0,0,0,0,-0.2064,-0.2319,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,-0.1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2028
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313,0
