"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0.1996,0,0,0,-0.2821,0,0,0,0,-0.5365,-0.1114,0,0,-0.3098,0,0,0.2651,0,0,0,0.2502,0,0,0,0,0,0
"E_Assert",-0.3241,0,0,0,0,0,0.2549,0,0,0,0,0,0.3213,0,0,0,0.6443,-0.2444,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.3235,0,-0.2699,-0.36,0,0,0,0,0.3626,0,-0.5226,0,0.414,0,0,0,0,0,-0.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.618,0,0,0,0,2.7973,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.3056,-0.2555,0,0,0,0,-0.3579,0,0,0,0,0,0,0,0,-0.2706,0.1041,0,0,0,0,0,0,0,0,0.1556,0,0,0
"A_Trust",0,0,0.5131,0,0,0,0,0,0,0,0,0,0,0.3953,0,0.1513,0,0,0.2459,0,0,0,-0.0116,0,0,0,0,0,0,0,0,0,0,0.1852
"C_Org",0,0,0,0.6925,0,0,0,0,0,0,0,0,0.5597,0,0,0,0,-0.3433,-0.3513,0,-0.3928,0,0.2664,0.3272,0,0,0.2545,0,0,0,0,0.6142,0.5457,-0.4707
"C_Prdctv",0.2962,0,0.8306,-0.7282,0,0.3465,0,0,0,0.8337,0,0,0.6972,0.8809,0.875,0,0,0,0,0,0.5026,0.7705,-0.9066,-0.5901,-0.4407,0,-0.351,-1.4348,0.4207,0.2695,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6413,0,0,0,0,0,0.1066,0,0,0,-0.0738,0,0,0,0,0,0,0,0
"N_Anxty",0,0,-0.3969,-0.3312,0,0,0,0,0,0,0,0,0,0.3415,0,0,0,0,0,0,0,0,0,0,0,0,0.1175,0.3192,0,0,0,0,0,0
"N_Depr",-0.2208,0,0,0,0,-0.4111,0,-0.1318,0,0,0,0,0.176,0,0,0,0,0,0.256,0,0,0,0,-0.1724,0,0,-0.2736,0.2044,0.2021,0,0.3257,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,-0.4561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3084,0,0,0,0,0,0.3014,0,0,0,0,0
"O_IntCur",0,0,0,-0.5394,0,0,-1.1378,0,0.4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1468,0,0,0,0
"O_AesSens",0,0,0,-0.8754,0,0,0,0,0,0,0,0,0.9886,0,0,0,0,0,0,0,0,0.3618,0,0,-0.3684,0,0,0,0,0.2757,-0.2152,0,0,0.5351
"O_CrtvImag",0,0,0,0,0,0.2537,-0.2728,0.1845,0.2274,0,-0.4282,0,0,0,0,0,0,0.1916,-0.3068,0,0,0,0.189,-0.1912,0,0,0,0,0,-0.3566,0,-0.214,0,-0.3299
"angry",0,-0.9542,0,0,0,0,0,0,0.3607,0,-0.691,0.2956,-0.177,0,-0.3322,0,0,-0.1927,0,0,-0.2174,0,0,0,0,-0.2169,0,-0.3234,0,0,0,-0.4814,0,-0.6696
"argument",0,0,0,0,0,0,0,-0.3018,0.6365,0,0,-0.2939,0,0,0,0,0,-0.2105,0,0,0,0,-0.3328,0,0,0.24,-0.5605,-0.2233,0,0,0,0,-0.0478,0.3178
