"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,-0.2587,0,0,0.3178,0,0,-0.8321,0,0,0.2398,0,0,0,0,0,0,0,0,0,0,-0.312,0,0,0,-0.6457,0
"E_Assert",0.2798,0,0,0,0,0,0,0.1804,0,0,0,0,0.2893,0,0,0,0,0,0.0726,0,0,0,0,0,0,0.2273,0.1605,0,0,0,0,0,0,0
"E_EnerLev",0.0377,0,0,0,0,0,0,0,0.6377,0,-0.1786,0,0,0,0,0.2061,0,0,0,-0.0861,0,0,0,-0.2656,0,0,0,0,0,0,0,0,0,-0.3167
"A_Cmpn",0,0.162,0,0,0,0,0,0,0,0,-0.2637,0,0,0,0,0,0,0,0,0.1417,-0.0378,0,0.1846,0,0.1694,0,0,0,-0.2168,0,-0.4026,0,0,0
"A_Rspct",0,0,0,0,0,0,0.2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1347,0,0,0,0.2627,0,0,0,0,0,0,0,0
"A_Trust",0,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8693,0,0,0,0.3337,0,0,0.0939,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.1513,0,0,0.2527,0,0,0.2099,0.1614,0,0,0,0,0,0,0,-0.2052,0,0,0.0972,0.2418,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1868,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.5454,0,-0.4017,0,0,0,0,0,0,0,0,0,0,0.3831,0,0,0,0,0,0.2494,0,0,0,0,0,-0.2219,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2044,-0.0736,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.3202,0,0.1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.2978,0,0,0,0,0,0.2949,0,0,-0.1817,0,0,-0.4071,0,0.3469,0,0,0,0,-0.094,-0.2554,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2519,0,0,0,0,0,0,0.0906,0,0,0,0
"O_AesSens",0,0,0,0,0,-0.2536,0,0,0,0,0,0,0.2803,0,0,-0.3277,0,0,0,0,0,0,0,0,0,0,0,0.1772,0,0,0.2079,0,0,0
"O_CrtvImag",0.644,0,0,0,0,0,0,0,0,0,0,-0.1926,0,-0.411,0,0,-0.1899,0,0,0,0,0,0,0.5019,0,0,0,0,0,0,0,-0.3092,0,0
"angry",0,-0.1402,0,-0.1911,0,-0.2005,-0.2779,0,0,0,0,0,0,0,0,0,0,0,0,0.1417,0,0.2937,0,0,0,0,0,0,0,0,0,0,0.245,0.4384
"argument",0,0,0,0,-0.2916,0.7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0
