"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1043,0.0963,0.0804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3635,0
"E_Assert",0,0,0,0.1119,0,0,0,0,0,0,0.1153,0.1395,0,0,0,0,0,0,0.0961,0,0,0,0,0,0,0,0,0,0,0,0,0.1176,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1085,0.1238,0,0,0,0,0,0,0,0,0,0,0,0,0.1413
"A_Cmpn",0,0,0.0813,0,0.1116,0,0,0,0,0,0,0,0,0,0,0,0,0.0901,0,0,0.0976,0,0,0,0,0.0779,0,0,0,0,0,0,0,0
"A_Rspct",0.0737,0,0,0,0,0.0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1227,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.0863,0,0,0,0,0,0,0,0,0,0,0,0,0.1046,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.1008,0,0,0,0,0.1283,0,0,0,0,0,0.135,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672,0.0921,0,0,0,0.1043,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1054,0,0,0,0,0,0.099,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1366,0,0,0,0,0,0,0
"N_Depr",0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961,0,0,0,0,0,0,0.0716,0,0,0.0727,0.0952,0.1109,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.0582,0,0,0,0,0,0,0,0,0,0.067,0,0,0,0,0.0889,0,0,0,0.0883,0,0,0,0,0
"O_IntCur",0.0722,0,0,0,0,0,0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813,0,0,0.072,0,0.0938,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.0694,0,0,0,0,0,0,0,0,0.0871,0,0,0,0,0,0,0,0,0,0,0,0,0.1081,0,0,0
"O_CrtvImag",0,0,0,0,0.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1034,0.4853,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0.092,0,0.0933,0,0,0,0.0869,0,0,0,0,0.0669,0,0,0,0,0,0,0,0,0,0,0.1143
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1845,0
