"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0.0893,0,0,0,0,0,0,0,0.1932,0,0,0,0,0,0.1017,0,0,0,0.378,0.1486,0.1553,0.1122,0,0.2122,0.1378,0,0,0.0788,0,0,0
"E_Assert",0,0,0,0,0,0,0.129,0,0,0,0.1359,0,0,0.1099,0,0,0,0,0.1326,0,0,0,0,0,0,0,0,0,0.1363,0,0,0,0,0
"E_EnerLev",0,0,0,0.1157,0,0.2322,0,0,0,0.3247,0,0.2317,0,0.1157,0,0,0,0.1231,0,0.1439,0.1151,0,0,0,0,0,0,0.1434,0,0,0.0925,0,0,0
"A_Cmpn",0,0.2551,0.2116,0,0,0,0,0,0,0,0.1895,0,0,0,0,0,0.2929,0,0,0,0.1092,0,0,0,0.1591,0,0,0,0.2793,0,0.1099,0.2293,0,0
"A_Rspct",0.0327,0.0518,0.049,0.0346,0,0,0,0,0,0,0,0,0,0.0278,0,0,0,0,0.0535,0.0415,0,0.1342,0,0,0.0461,0,0.0541,0,0,0,0,0,0,0
"A_Trust",0,0.1333,0.0943,0,0,0,0.1051,0,0.0712,0.1293,0.093,0,0,0,0,0.2998,0,0,0.1257,0,0,0,0.1052,0.1103,0,0,0,0.0963,0.1164,0,0.0606,0,0.245,0
"C_Org",0.0821,0,0,0,0,0,0,0,0,0,0,0,0.1087,0.0694,0,0,0,0,0,0,0,0,0,0.1114,0,0,0,0.0871,0,0,0.0706,0.1261,0,0.1004
"C_Prdctv",0,0,0.1567,0.107,0,0,0.1473,0,0.1142,0,0,0,0.1471,0.0913,0,0,0.1743,0.0978,0.1794,0.1456,0.0855,0.3397,0,0.1528,0.1353,0,0.1606,0,0,0,0.093,0.2005,0.3701,0
"C_Rspnbl",0,0,0,0,0,0.2174,0,0,0,0.2231,0,0,0,0.1026,0,0,0,0,0,0.1435,0.1321,0,0.1676,0,0.1444,0.1313,0,0,0,0,0,0.2316,0.3639,0.1707
"N_Anxty",0,0.8146,0,0,0,0,0,0,0,0,0,0,0,0.3251,0,1.343,0,0,0,0,0,0,0,0,0.1878,0,0.3144,0,0,0,0,0,0,0
"N_Depr",0.0489,0,0.0376,0.0269,0.0953,0.0355,0.0513,0.0578,0.0265,0.0577,0,0,0.0432,0.0226,0.0282,0,0.0448,0.0135,0,0.0305,0.0181,0,0.032,0.0408,0.043,0.0254,0.042,0.0705,0.0351,0.0278,0,0.0844,0.1319,0
"N_EmoVol",0,0,0,0,0,0.0972,0,0.0766,0,0,0,0,0,0,0.1005,0,0.0911,0.0677,0.1139,0,0,0,0,0.1232,0,0,0.1152,0,0.1175,0,0,0,0,0
"O_IntCur",0.1072,0,0.1508,0.0984,0,0,0,0,0,0.2236,0.2143,0,0,0.1071,0.1766,0,0,0.116,0,0,0,0.462,0.1715,0.1732,0,0,0,0,0,0.1494,0.0936,0,0,0.1915
"O_AesSens",0,0,0.5498,0,0,0,0,0.46,0,0.7126,0.4497,0,0,0,0.6793,0,0,0,0,0.3474,0,0,0,0,0,0,0,0,0,0,0.2626,0,0,0
"O_CrtvImag",0,0,0.1331,0,0,0.1181,0,0,0,0.1782,0,0,0,0.0762,0,0.2831,0,0,0,0.1021,0,0,0,0,0,0.0843,0,0.102,0,0,0.0707,0.136,0,0
"angry",0.0845,0.1093,0.14,0.0716,0.2971,0,0.1035,0.1288,0.0913,0.2325,0.1568,0,0.1123,0,0,0,0,0.0709,0.1298,0.1102,0.115,0,0,0,0,0.0714,0,0.1334,0,0.091,0,0.222,0,0.1179
"argument",0.045,0.0772,0,0.0353,0,0.1128,0.066,0.0511,0.0611,0,0.0601,0,0.0517,0,0,0,0,0.0338,0.0724,0.0491,0.0461,0,0.0568,0.1051,0,0.0381,0.074,0,0.087,0.0569,0,0,0.1686,0
