"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,-0.4758,0,0,0,0.309,0,0,-0.4917,0,0,-1.1061,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.8005,0,0,0.1613,0,0,0,0.2112,0,0.7148,0,0,0.1691,0,0,-0.7214,0.4635,0,-0.4026,0,0,0,0,0,0,0,-0.6406,0.2985,0,0.54,0,0,0,0
"E_EnerLev",0,0.4318,0,0,0.2236,0,0,0,0,0,0,0,-0.2268,0.332,-0.1982,0,0,0,0,-0.0651,0,0,0,0,0,0.2824,0,0,0,0.2851,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,-0.3129,0,0,0.5321,-0.3022,0,0,0,0,0,-0.2384,0,0.2352,0,0.2235,0,0,-0.1468,0,0,0.221,0,0,0
"A_Rspct",0,0,0,0,0,1.636,-0.5481,0,0,0,0,0,0,0.2774,0.2205,0,0,0,0,0,0,0.2317,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",2.6071,0,0,-1.1342,-5.6021,0,0,0,0,0,0,0,0,0,0,0,0,3.6332,0,0,0.7941,0,-1.2917,0,0,-1.0688,2.1165,0,0,0,-1.8603,0,-1.6354,-3.0342
"C_Org",0,-0.5978,0,0,0,-0.2787,0,0,0,-0.3311,0,-0.2581,0,0,-0.3504,0,0,0,0,0,-0.4183,-0.3609,0,0.4307,0.5958,0,0,0,0,0,0,0,0.3512,0
"C_Prdctv",0,0,0,0,0,-0.1852,0,0,0,-0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1433,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,-0.2211,0,0,-0.1819,0,0,0,0,0,0,0,0,0,0,0,0,-0.3857,0,-0.3357,0,0,0,0.2582,0,0.4524,0,-0.1416,0.1401,0,0,0,0.5415,0
"N_Anxty",-0.6272,0.1364,-0.2124,-0.1924,0,-0.1113,0.8697,-0.0635,0.0315,0,0,0,0,0.1784,0,0.9498,0,0,0,0.1833,-0.542,0.3008,-0.5635,0.2574,0,0,0.5804,-0.3038,0,-0.2443,0.4694,-0.3194,-0.1978,0
"N_Depr",0,0,0,0,0,-0.3773,0,0,0.2248,0.278,0,0,0,0,0,0,0.7219,0,0,0,0,0,0,-0.2506,0,0,0,0.0967,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,-0.2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.1777,0,0,0,0,0
"O_IntCur",-0.3318,0,0,0,0,0,0,0,0,0,0,0.189,0,0.5265,0,0,-0.3959,0,0,0,0,0,0,0.431,-0.3311,0,-0.4708,0.3207,-0.6543,0.2614,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.3003,0,0.2368,0,0,0,0,-0.318,0,0,-0.1595,0,0,0,0,0,0.3054,0,0.2582,0,0,-0.257
"O_CrtvImag",0.9455,0,0,0,0,0.3909,-0.1083,0,0,0,-0.3025,0,0,0.2003,0,0,0,0,0,0,0,0.064,0,0,0,0,0,0.2724,0.5789,0,0,0.7091,-0.7823,0
"angry",-0.2984,0,-0.0971,0,0,0,0,0,0.3161,-0.0835,-0.2371,0,0,0,0.4082,0,0,0,0,0,0,0,0.162,0.502,0,-0.7157,0,0,-0.423,0,0,0,0,0.4937
"argument",0,0,0.1976,0,0,0,0,0,0,-0.5845,0,0,0,-0.3306,0,0,0,0,0.4449,-0.4832,0,0,0,0,0,0,0,0,0,0.3433,0,0,0.1974,0
