"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926,0,0,0,0,0,0.1071,0,0,0.0928,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0.2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1018,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1094,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.05,0,0,0,0,0,0,0,0,0,0,0.0633,0,0,0,0,0.151,0,0,0.0553,0,0.1426,0.1225,0,0,0.0733,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.1184,0.1253,0,0,0,0,0,0,0,0,0,0.1133,0,0,0,0,0.0961,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.0566,0.1495,0,0,0,0,0,0,0,0,0,0.082,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0,0.113
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772,0,0.0921,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.1334,0,0.0955,0,0,0,0,0,0.104,0,0,0.0939,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.0632,0,0,0,0,0,0,0,0,0.2757,0,0,0,0,0,0,0,0,0,0,0,0,0.0982,0,0,0,0,0
"O_IntCur",0,0,0,0,0.1497,0,0,0,0,0.0942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906,0,0,0,0.1043,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0.0994,0,0,0,0,0,0,0,0,0.0767,0,0,0,0,0,0,0,0,0,0,0,0.1041,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763,0,0,0,0,0,0,0.1058,0,0
"angry",0,0,0,0,0,0.2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1098,0.0904,0,0,0,0,0,0.1414
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712,0,0,0,0,0,0.0399,0,0,0,0,0,0.121,0
