"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0.4122,0.3161,0,0,0,0,0,0.3006,0,-0.5903,0,0,0,0,0,0.1832,0,0,0,-0.7203,0,0.4765,0,0,0,0,0,0,0,0,0,0.3115
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0.5938,0,0,0,0,0,0,0,0.3431,0,0,0,0,0,0.0732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",-0.5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2398,0,0,0,0,0,0,0,-0.4701,0,0,-0.3161,0
"A_Trust",0,0.3118,-0.3733,0,0.2949,0,0,0.4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524,0,0,0.3045,0,0,0,0,0.3529,0,0,0
"C_Org",0,0,0,0,0.3943,0,0,0,0,0,0,0,0,0,-0.691,0,0,0,0,0,0,0,0,0.2268,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2626,0,0,0,0,0,0,0,0,0,0,0.0943,0,0,0,0,0,0,0,-0.2689
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2774,0,0,0,0,0,0,0
"N_Depr",-0.3724,0,0,0.3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5616,0,0,0,0,0,-0.0984,0,0,0,0,0.2359,0
"N_EmoVol",0.4682,0,0,0,-0.4479,0,0,0,0,0,0.0886,0,0,-0.2466,0,0,0.2426,0.235,0,0,0,0,0,0,0,-0.3495,0,0,-0.1796,0,0,0,0,0
"O_IntCur",0,0.2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247,0,0,0,0,0,0,0.21,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2942,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2738,0,0,0
"O_CrtvImag",0.6361,0,0,0,0,0,0.5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555,0,0
"angry",0,0,0,-0.1654,0,0,-0.5037,0,0,0,0,0,0,0,0,0.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164,0
