"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,-0.2644,0,0,0,0,0,0.4901,0,0,0,0,0.1912,0,0,0,0,0,0,0,0,0,0,0,0.2541,0,0,-0.3676,0
"E_Assert",0,0,0,0.2437,0,0,0,0,0,0,0,0,0,0,0,0,-0.2476,0,0.1797,0.1432,0,0,0,0.1787,0,0,0.1554,0,0,0,0,0,0,0
"E_EnerLev",0,0.2466,0,0,-0.1366,0,0,-0.1162,0,0,-0.3006,0,0.3743,0,0,0,0,0,0,0.0528,0,0,0,0,0,0,0,0,0.2996,0.276,-0.1076,0,0,0
"A_Cmpn",0,0,0.0258,0,0,0,0.2925,0,-0.1401,0,-0.0249,0,0.3899,-0.0869,-0.2989,0,0,0.1674,0,0.3776,-0.153,0,0.1323,0.3665,0,0,0,0,0.2891,0.3,0,0,0,0.1687
"A_Rspct",0,0,0.4569,0,0,0,0.3394,0,0,0,0,0,0.4518,0,0,0,0,0,0,0,0,0.1331,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3771,-0.0498,0,0,0,0,-0.0907,0.3384,0,0,0,0,0,-0.3133,0,-0.285,0,-0.0595,0.3484
"C_Org",0,0.0563,0.2174,0,0,0,0,0,0,-0.4276,-0.5602,0,0,-0.3063,0,0,0.5074,0,0,0,0,0,-0.0638,-0.1343,0,0,0,0,0.1559,0,0.1955,0,-0.6478,0
"C_Prdctv",0,0,0,0,0.6164,0,0,0,-0.3139,0,0,0.0172,1.3607,0.1481,0,0,0,0.509,0,-0.366,0,0.3307,0,0,0.1888,0,0,0,0,0,0,-0.2899,0,-0.2787
"C_Rspnbl",0,0,0,0,0,0,-0.1555,0,0,-0.1846,-0.2246,-0.1699,0,0,-0.1995,0,0,0,0,0,0,0.3213,0,0,0.2802,-0.1064,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.164,0,0,0,0,0,0,-0.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4029,0.1532,0,0,0,0,0,0
"N_Depr",-0.3749,-0.3452,0,0,0.4748,-0.6393,0,1.0352,0,0,0,0,0,0,0.2687,0,0,0,0,0,0,-0.347,0,0,-0.3544,0,0,0.0467,0,0,0,0,0,0.4554
"N_EmoVol",0,0,-0.1326,0.1738,0,-0.21,0,0,0,0,0.3534,0,-0.3536,-0.2921,0,0,0,-0.3596,0,-0.1673,0.1126,-0.1292,0.6,0,0.2321,-0.0506,0,0,-0.2788,0,0,0,0,0.2209
"O_IntCur",-0.6047,-0.7326,1.0542,0,0.027,-0.6167,0.62,-1.0874,-0.3391,-0.2878,-1.9272,-0.1316,0,-0.5454,-0.27,0,0.0751,-0.758,-0.867,0.6647,0,0.7664,0,0,-0.4597,0.3492,0,-1.3697,0,-1.2816,0.2418,-0.2747,0,0.1128
"O_AesSens",-0.1894,0,0.3132,0.4253,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,-0.2681,0.0015,0,0,0,0,0.2162,0.4728,0,0,0,-0.3241,0.0955,0,0,0
"O_CrtvImag",0,0,0.1812,0.2023,0,0.1988,0,0,0,0,0,0,0,0,0,0,0,0,0.1651,0,-0.2621,0.2232,0,0,0.1546,0,0,0,0,0,0,-0.1146,0,0
"angry",0.0284,0,0,0.0774,0,0,0,0,0,0.2913,0,0,0,0,0,-0.301,0,0,0,0,0,0,0,0,-0.2246,0,0,0,0,0,0,0,0.5282,-0.2011
"argument",0,0,0.1758,0,0,-0.0454,0.6262,0.1501,-0.1948,0,0,-0.1477,0,-0.1231,0.0387,0,0,0,-0.3492,0.183,0,0.2027,0.4409,-0.3369,0.2014,0,0,0,0,0,-0.0426,0,0.8581,0
