"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0.6628,0,-0.1236,0.1849,0.2246,-0.2614,0.2908,0,0.4955,0,0.1617,-0.0851,-0.6074,0,0.1406,0,-0.1209,0.3511,-0.2292,0,-0.0761,0.1755,-0.076,0,-0.1653,0.4305,0,0,0.0673,0,-0.5063,0,-0.4031
"E_Assert",-0.8107,0,0.8403,1.1137,0.1342,0.1571,-0.2955,-0.2489,0.0464,0.0137,1.2027,0.2591,0,0.8105,0,2.0995,0.8289,-0.447,0.921,0,-0.7083,-0.6112,0.318,0.8476,-0.1235,-0.2346,0,0.119,0,1.4297,-1.039,-2.4979,0.531,-1.7392
"E_EnerLev",-0.354,0.4311,0,0.0957,-0.3375,0.8634,0.145,0.3262,0,0.0598,0,0,0,0,0,0,-0.0925,0,0,-0.0084,-0.1552,0,0,0,0,0.0508,0.3712,-0.3563,0,-0.0212,0.457,0,0,-0.3905
"A_Cmpn",0,-0.2815,-0.2235,0,0.2874,0.2509,0,-0.2139,0,0,-0.4351,0,0,-0.3527,0.007,0.3455,0,0.0284,0,0.215,-0.1646,0,-0.3545,0.0842,0,0.4449,0,0.2437,-0.5343,0,0,0.3081,0,0
"A_Rspct",0,-0.288,-0.2624,-0.0061,0,-0.4929,0,0,0.2169,0,0,0.6156,-0.8763,-0.6101,0,0.8224,0.5697,0,0,0,0,0.2561,0,0.3943,0,0,0,0,0,0,0,-0.6442,0,0
"A_Trust",0.4126,0,0,0,1.3148,0,0.1128,0,0.2777,0,0,0,-1.1123,0.0625,0.1645,0,0,0.1852,0.2981,0,0,0.7806,-0.2025,0,0,0,0,0,0,-0.3433,0,0,0,0.8914
"C_Org",0,0,-0.6873,0.1467,0,-0.2394,0,0,0,0.1902,0,0.2501,0.1715,0,0,0,-0.6353,0.303,0.1232,0.4816,0,0,-0.4592,0.5122,-0.2663,0,0.1486,0.1191,0,0.1769,0,0,0.8908,-0.5214
"C_Prdctv",0.0104,-0.4061,0.1593,0,0,0,0,0,1.009,0,0,0.2738,0,0,-0.3095,0,-0.155,-0.0467,-0.0413,0,-0.0433,-0.1335,0,0,0.3334,0,-0.0666,0,0,0,-0.1459,0,0,-0.0474
"C_Rspnbl",0.746,0,1.3047,0.8253,-0.3463,-0.104,0.7334,-1.9103,0,-0.2833,1.1026,-0.4684,-0.7928,0,-0.6516,0.7194,-0.139,0.1665,0,-1.3325,-0.785,-0.6906,0.3437,0.0137,0.7471,0.28,-1.1095,-0.7219,0,0.3205,0,-1.2461,-0.2336,1.6463
"N_Anxty",-0.0219,0,0,0,0,-0.2134,-0.0406,0,0,0,0.2714,0,0,-0.4758,0,-0.0031,0,0,-0.2112,0,0,0.4752,0,0,0.2786,0.2126,-0.0703,0,-0.2471,0,0,0,0,0.7324
"N_Depr",0,0.3742,-0.3069,0,0.1068,0,0,-0.0725,0,0,0,0,-0.1533,-0.1507,-0.591,0,0,0.2815,0,0.1382,0.2004,0,0,0.1256,0,0,0,-0.2777,0,-0.5372,0.1342,0,-0.2522,0
"N_EmoVol",0,0,0,0.2851,-0.428,0,-0.2458,-0.5135,-0.189,0.5013,-0.2213,0,-0.1426,0,-0.3796,-0.3453,0,0.1234,-0.1005,0,0.374,-0.7966,0,0,-0.37,0.1626,-0.4274,0,0.2061,0,0.1022,0,0,-0.0652
"O_IntCur",0.2623,0.1405,0.6993,0,0,0.6978,0,-0.391,-0.4095,-0.0855,0,0,0,0,-0.0044,-0.2591,0,0,0.1078,-0.7035,-0.1387,0,0,-0.5037,0.5743,0.2258,-0.1252,0,0,0.2062,0.6676,0,-0.4111,0.7956
"O_AesSens",0,-2.792,0,1.9262,0,0,1.1129,0.2316,-1.2365,0,0,0,0,0,0,0,0,-0.0852,0,0,-1.1529,0,0,1.6899,0.0256,1.0141,-1.3643,0,-0.7453,0,-0.6764,0,0,0
"O_CrtvImag",0,0.1969,0,0,-0.1243,0,0,0.3365,0,0,0.3394,0,0,0,0,0,0,0,0,0.2062,0,0,0,0,0,0,0,0,0,0,0,-0.4854,0,0
"angry",0.0259,0.1467,-0.2003,-0.7185,-0.2467,0,0,0,0.3026,-0.1968,-0.3476,-0.1236,-0.377,-0.2157,-0.2303,0,0,0.428,0.1523,0,0,0.219,-0.4862,0,0.3602,0.3532,0.504,0,0,-0.432,0.1609,0,0,-0.0117
"argument",-1.2939,0,0,0,0,0,0.0774,-0.1743,-1.1661,0,-0.3246,0.3306,0,0.835,-0.1796,0,0,0,0,-0.592,0.0561,-0.7037,0.7581,0,0,-0.0965,0,0.0023,0,0,0,0,-0.2958,0
