"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.2427,0,0,0,0.4164,0,0,0,0,0.0784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.0892,0,0,0.9134,0,0,0,0,0,0.2814,0,0.622,-0.3248,0,0,0,0,0,0.3225,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,-0.1659,0,0,0,0,0.3029,0,0,-0.3027,0,0,0,0,0,0,0,0,0,0.1998,-0.2578,0,0,0,0,0,0,0,0,0,0,0.3423,0.1847,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2997,0,0,-0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2655,0.1897,0.5213,-0.4583,-0.0426,0,0.373,0,0,0,0,0,0,0,0.1649,0,-0.1377
"A_Trust",0.2086,0,0,0,-0.1541,0,0,-0.137,-0.2602,0.3688,-0.3328,0,0,0,0,0,0.3811,0.412,0,0,0,0,-0.2319,0,0,-0.5164,0,-0.6712,0,0,0.3806,0,0,0
"C_Org",0,0,0,0.412,0,0,0,0.5936,0,0,0,-1.6136,0,0,0,0,-6.4826,0,0,0,0,0,0,-1.1966,1.6459,0,0,0,0,0,-4.7209,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1629,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.2673,0,0.2025,0,-0.1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3092,-0.0401,0,0,0,0,0,0,0,0
"N_Anxty",0,-1.4929,0,0,0,0,1.0593,0,0,0,0,0,0,0,0,0,0,0.0814,0.3724,0,0,0,0,0,0,0,-1.0852,0,0,0,0,0,0,0
"N_Depr",-0.3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247,0.2297,0,0,0,0,0,0,0,0,0,0,-0.2885,0,0,0,0,0,0
"N_EmoVol",-0.2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1709,0,0,0,0.4721,0,0,0,0,0
"O_IntCur",0,0,-0.1821,-0.3271,0,-0.314,0,0.2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2512,0,-0.3226,0,0,0,0,0,0.0788,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1265,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0.1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3103,0,0,0,0,0,0,-0.2083,0,0
"angry",0,0,0.3921,0,-0.1495,0,1.3073,0,0.076,1.3671,0,0.0751,0.1444,-0.2185,0,0,0,0.0589,0,0,0,0,0,0,0.3108,-0.0568,0,0,0,0,-0.7219,0,-0.9025,-1.4853
"argument",-0.1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1661,0
