"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.2188,0,0,0,0.2221,0,0,0,0,0.1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1077,0,0,0.2067,0,0,0,0,0,0.1505,0,0.0583,0.1828,0,0,0,0,0,0.0763,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.2637,0,0,0,0,0.1539,0,0,0.1852,0,0,0,0,0,0,0,0,0,0.1103,0.1027,0,0,0,0,0,0,0,0,0,0,0.1842,0.3267,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0.1227,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426,0.121,0.0485,0.0556,0.0884,0,0.0807,0,0,0,0,0,0,0,0.0708,0,0.0645
"A_Trust",0.0584,0,0,0,0.0668,0,0,0.0356,0.0808,0.0764,0.108,0,0,0,0,0,0.097,0.037,0,0,0,0,0.0386,0,0,0.0546,0,0.0615,0,0,0.1251,0,0,0
"C_Org",0,0,0,0.4158,0,0,0,0.5873,0,0,0,0.8317,0,0,0,0,3.4747,0,0,0,0,0,0,1.3679,1.1718,0,0,0,0,0,4.3052,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1127,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.0553,0,0.0921,0,0.0777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706,0.1094,0,0,0,0,0,0,0,0
"N_Anxty",0,1.7055,0,0,0,0,0.5225,0,0,0,0,0,0,0,0,0,0,0.2536,0.3739,0,0,0,0,0,0,0,0.7124,0,0,0,0,0,0,0
"N_Depr",0.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2107,0.0749,0,0,0,0,0,0,0,0,0,0,0.1302,0,0,0,0,0,0
"N_EmoVol",0.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0.1571,0,0,0,0,0
"O_IntCur",0,0,0.0607,0.0542,0,0.0641,0,0.0695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1253,0,0.1276,0,0,0,0,0,0.1535,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1444,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1007,0,0,0,0,0,0,0.136,0,0
"angry",0,0,0.0104,0,0.0155,0,0.1181,0,0.0168,0.1404,0,0.0071,0.0109,0.0102,0,0,0,0.0053,0,0,0,0,0,0,0.0211,0.0067,0,0,0,0,0.0305,0,0.1214,0.1215
"argument",0.0463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2358,0
