"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0.2635,0,0,0,-0.3204,0.0854,0,0,0,0,0,0.2455,-0.2617,0,0,0,0,-0.1737,0.2328,0,0,0
"E_Assert",0.1861,0,0,0,0,0,0.761,0,0,0,-0.0255,0,0,0,0,0,0,0,0.1166,0,0,-0.5466,0,0,0,0,-0.1665,0,0,0,0,-0.218,0,0
"E_EnerLev",0,-0.1766,0,0,-0.4485,0,0,-0.3616,0,0,0,0,0.2924,0,0,0,0,0.3266,0,0.3274,0,0,0,0,0,0.4723,0,0,0,0,0,0,0,0.2313
"A_Cmpn",0,0,0,0,0,0.2072,0,0,0,0,0,-0.204,0,-0.1925,0,-0.3759,0.4838,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,-0.3953,0,-0.3767,0,0.2303,0,0.5521,-0.1678,0.5465,-0.4719,0.2857,0,0.3847,0,0.3441,0,0.3458,0.1171,0.3971,0,0,0,0,0,0,0,0
"A_Trust",0,-0.2606,0,0,0,0,0,0,0,0,0,0,0,-0.4448,0.1658,0,0,0,0,0,0.2522,0,0.1608,0,0,0,0.1151,0,0,0,0,0,0,0.1631
"C_Org",0,-0.6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4691,0,0,-0.0863,0,0.1857,-0.1798,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.5795,-0.1786,0.4566,0,-0.1054,0,0,-0.2428,0,0,0,0,0,0.2926,0,0,0,0,0,0,0,0,0.1337,0,-0.2384,0,0,0.3399,0,0,-0.3439,0
"C_Rspnbl",0,0,0,0,0,0.1411,0.2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3542,0,0,-0.0655,0,0,0,0,0.1826,0,0,0
"N_Anxty",0,0.3445,0,0,0,0,0,0,-0.3224,0,0,0,0,0.521,0,0,0,0,0,0.183,0,0.4324,0,-0.4369,0,0,0.3097,0,0,0,0,0,0,0
"N_Depr",-0.474,0,-0.144,0.6041,0,0.4989,0.0204,0.011,-0.076,0.0861,0,-0.112,0,0.0603,0.0883,-0.9947,1.4954,0.2428,-0.3656,0,0.2017,-0.9009,0.275,-0.2008,0.2349,-0.5562,0.1016,0.4084,0,-0.0517,0.3364,-0.0737,0,-0.9265
"N_EmoVol",0,0,0,0,0,0.1917,0,-0.2037,0,0,0,0,0,0,0,0,0,0,0,0.315,0,0,0,0,0,0,0,0,0.226,0,0,0,0,0
"O_IntCur",0,-0.1605,0,0,0.2634,0,0.1929,0,0,-0.175,0,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,-0.2615,0,0,0,-0.1606
"O_AesSens",0,0,0,0,0,0,0,0,0,-0.3557,0.2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3247,0,0,-0.157,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,-0.3029,0.1265,-0.1177,0,0,0.173,0,0,0,-0.2744,-0.2172,0,0,0,0,0,0,0,-0.1875,0.1318,0.1386,0,0,0,0.0262,0,0
"angry",0.4055,0,0.391,-0.459,0.315,-0.1398,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4007,0,0,0,0,0,0,0.0557,-0.4404,0.1995,0,0,0,0.4913,0.3328
"argument",0,0,0,0,0,0,0,0,0,0,0.8446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2352,0,0,0,0,0,0.5148,0
