"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0.1114,0.0847,0,0,0,0.1162,0,0,0,0,0,0,0,0,0,0,0.0942,0,0,0,0,0,0,0.0747,0,0,0,0.098,0,0,0,0,0
"E_Assert",0,0,0,0,0,0.096,0.109,0,0.0813,0,0,0,0.1191,0,0,0,0,0,0.1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.2053,0.1233,0,0.175,0,0,0,0,0,0,0.1649,0,0.1622,0,0.1394,0.5902,0,0,0.1255,0.0994,0,0.0895,0.1252,0,0.1695,0,0,0.1911,0,0,0.186,0,0,0
"A_Cmpn",0,274.4214,0,0,79.3009,160.391,0,249.0126,19.6834,206.2308,0,902.4298,113.067,141.995,148.3395,157.8581,586.4478,250.7008,615.7622,112.7412,93.1938,210.3073,0,529.9473,0,129.1438,0,542.3057,328.9623,30.7884,0,307.2868,1302.5017,56.0864
"A_Rspct",0,0,0,0,0,0,0.2308,0,0.1724,0.3058,0,0,0,0,0,0,0,0.2855,0,0.1805,0,0.1331,0,0,0.1765,0,0,0,0,0.2804,0,0,0,0
"A_Trust",1.515,0,0,0,0.4723,0,0.9149,0.5439,0,0,0,0,0,0,1.1501,0,0,0.7851,0,0,0,0,0.6286,0,1.226,0.3485,0,1.1105,0.7053,0,0,0,0,0
"C_Org",0,0,0,0.1661,0,0,0,0,0,0,0,0,0,0,0,0.4111,0,0,0,0,0,0,0,0.1131,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.3312,0,0.342,0,0,0.1656,0,0.3216,0,0.2832,0,0,0,0,0.257,0,0,0,0,0,0,0.1565,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.1763,0,0,0,0,0,0,0,0,0,0.1852,0,0,0,0,0.1618,0,0,0,0,0.1515,0,0.1172,0,0,0,0,0,0,0.5273,0
"N_Anxty",0.098,0,0,0.14,0.071,0.0956,0,0.0892,0,0,0.0985,0.1667,0,0.1249,0,0,0.228,0.135,0,0,0,0,0,0.1253,0,0,0.1234,0,0.1293,0.1479,0.1745,0.0915,0,0
"N_Depr",0,0,0.1426,0,0,0.1729,0,0,0,0,0,0.1855,0,0,0,0,0,0,0,0,0,0,0,0.1636,0,0,0,0.1924,0.1825,0,0,0,0,0.3066
"N_EmoVol",0,0.0653,0,0,0.0395,0,0,0,0,0,0,0,0.0829,0,0,0.2054,0,0,0.0724,0.048,0,0.039,0,0.0598,0,0,0,0.0689,0.0728,0,0,0,0,0
"O_IntCur",0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,0,0,0,0,0.1317,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544,0,0,0,0,0,0,0,0.0937,0,0,0.1019,0,0.2873,0.131
"O_CrtvImag",12.5209,21.8676,0,53.7175,0,0,0,18.1684,0,39.9917,0,19.2466,20.3088,0,0,0,0,0,0,0,18.2344,0,0,0,0,0,0,0,0,0,0,16.6255,0,0
"angry",0.0784,0,0,0.1087,0,0.0799,0,0.0671,0,0,0.0893,0.1047,0,0.0961,0.0912,0,0,0.0877,0,0.0661,0,0,0,0.0841,0,0.057,0,0,0,0.0954,0,0,0,0.1245
"argument",0.0809,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0.0298,0,0,0,0,0.0515,0,0,0.0607,0,0,0.0527,0,0.1788,0
