"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.1093,0,0,0,0,0,0,0.1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942,0,0,0,0,0,0,0,0.1481,0,0,0,0,0,0
"A_Cmpn",0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.0639,0,0,0,0,0,0,0.0583,0,0.1026,0,0,0,0,0,0,0.0423,0,0.0865,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742,0,0.1227,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988,0,0,0,0.0978,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0.0925,0,0,0.1086,0,0,0,0,0,0,0,0,0,0.0652,0.0948,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.0965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1089,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.1196,0,0.1986,0,0,0,0,0,0,0,0,0.1869,0,0,0,0,0.0917,0,0,0,0,0,0,0
"N_Depr",0,0.0846,0.0577,0,0,0,0,0,0.0532,0,0,0,0,0,0,0.2382,0,0,0,0,0,0,0,0,0,0,0,0.1009,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1003,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384,0,0,0,0,0,0,0,0,0,0.1155,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0.1063,0,0,0,0,0,0,0,0,0.0974,0.0653,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1035,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0.1307,0.0868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578,0,0.1286,0
