"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,-0.2196,0.3823,-0.1577,0,0,1.1585,0,0,0,0,-0.2112,0,0,0,0,0,0,-0.2754,0,0.232,0,0,0,0,0,0.4476,0
"E_Assert",0,0,0,0,0,0,0,-0.1672,0,-0.2058,0,0,0,0,0.171,0,0,0,-0.1109,0,0,0,0,0,0,0,-0.2904,0,0,0,0,0,0,-0.3127
"E_EnerLev",0,0,0,0.4778,1.5991,0,0,0,0,0,0,0,0,0,0.5062,0,0,0,-0.3847,-0.6763,0,0,0,0,0,0.3643,0,0,0,-0.2839,0,0,0.5069,0
"A_Cmpn",0,0.3494,0.3488,0,0,0,0,0.4004,0,0,0,-0.7182,0.2472,0.6406,0,0,0,0,0,0,0.6549,0,0,0,0,0,0,0,0,0,0,-0.21,0,0
"A_Rspct",-0.4147,0,-5.6867,0,0,0,0.9835,0,0,1.1663,0,0,-1.1765,-2.5498,2.1398,0,0,0,0,-2.4587,0,0.6816,0,0,0,0,0,-1.0008,0,0,-2.5312,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2654,0,0,0,0,0,0,-0.2628,0,0.0631,0,0,0,0,0,0.4851,0,0,0,0,0.3924
"C_Org",-0.2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3375,-0.1427,0,0,0,0,-0.2139,0,0,0,0,0
"C_Prdctv",0,0,0,-0.7129,0,0,0,0,0.3331,0,-0.4724,-0.4096,0,0,-0.3038,0,0,0,0,0.1201,0.4162,0.4109,0.2251,-0.4816,-0.5126,-0.2991,0,0,0,0,0,-0.3159,0,0
"C_Rspnbl",0,0.2524,0,0,0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,0,0.1623,-0.1965,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3526,0,0,0,0,0,0,0,0,0.0127,0,-0.2053,0,0,0,0,0.4471
"N_Depr",-1.1433,-0.3467,-0.0781,0.5188,0,-0.0844,-0.2779,0.7369,-0.0129,-0.7086,0,0.1397,1.0321,0.248,0,0,-0.947,-1.0825,-0.5019,-0.0863,0.2802,-0.2054,0,0.3198,-0.1036,0.3353,-0.2527,0.0287,-0.2216,0.1727,0.2113,1.1294,0.7348,0.3758
"N_EmoVol",0,0,0,0.5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5978,0,0,0,0.2289,0,0,0,0,-0.0783,0,0,0,0,0
"O_IntCur",-0.761,0,0,0,0,0,0,0,0,0,0.6062,0,0,0,0,0,0,0,0,-0.5217,0,0,0,0,0,0,0,0,0,-0.0799,0,0,-0.3417,0
"O_AesSens",0,0,0,0,0,0.3883,0,0,0.2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3325,0,0,0,0,0,0.0353,-0.3002,0,0
"O_CrtvImag",0.2973,0,0,0,0,-0.3095,0,0,0,0,0,0,0,0,0,0,-0.1717,0,0,0,0,0,0,0,0,-0.3139,0,0,0,0,0.3166,-0.0566,0,0
"angry",0,0,0,0,0,0,0,0,0,-0.193,0.4699,0,0,0,0,0,0,0,0,0,0,0,-0.2006,0.2486,0,-0.3127,0,0,0,-0.4112,0,0,0,0.4468
"argument",0,0.1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3753,0,0,0,0,0,0,0,0,0,-0.0932,0
