"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0.3482,0,-0.0586,-0.6386,-0.3531,0.4071,0,0.2145,-0.3396,0.3415,0.3726,0.1075,0,0.1434,0,-0.6479,0.8553,0.5364,-0.2075,0,0.7372,0,0.2253,-0.1348,0.3356,-0.0761,-0.0802,0.6019,-0.3502,0.1398,0,-1.1063,0
"E_Assert",0,0,0,0,0,-0.3871,-0.1942,0,0.367,0,0,0,0,0,0,0,0,0,0.0737,0,0,0,0.3082,0,0,0,0,0,0,0,0.2559,0,0,0
"E_EnerLev",0,0,0,0,0,0,0.2294,0,0,0.4849,0,0.2811,0,0,0,0,0,0,-0.2805,0.3291,0,0,0,-0.578,0,-0.2725,0,-0.3928,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,-0.4984,0,0,0,0,0,-0.27,0.3549,0,0.2334,0,0,0,0.2284,0,0,0.5455,0,0,0,0,0,-0.3852
"A_Rspct",0.7563,0,0,0.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4053,-0.11,0,0,0,0,0,0,0,-0.3835,0,-0.242,0,0
"A_Trust",0,0.4631,0,0,0.2656,0,0,0,0,0.3037,0,0,0.1727,0,0,0,0,0,0,0,0,0.6402,0.0955,0,0,0,0,0,0,0,0,0.4866,-0.4233,0
"C_Org",-0.338,0,0,0,0,0,0,0,0,0,0,0,0,-0.708,0.6462,0,0,0,-0.2862,0,0,0,0,0.3964,0.3711,0,0,0,-0.6819,0.5005,0,0,0.5469,0
"C_Prdctv",0.2291,0,0,-0.2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.343,0,0,0.2629,0,0,0,0,0,0,0,0,-0.3937
"C_Rspnbl",0,0,0,0,0,0,0,0.2062,0,0,-0.2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1146,0,0,0,0,0,0,0,0
"N_Anxty",0,0,-0.5071,0.1995,0,0,0,0,0,0,0,-0.5191,0,0,0,0,0,-0.4719,0,-0.2165,0,0,0,0.3074,0,0,-0.02,0,0,0,0,-0.4974,0,0
"N_Depr",0,-0.1761,0,0,0,0,0,0,0,0,0,0.1908,0,0,0,0,0.4519,0,0,0,0,0,0,0,0,0,0,-0.1095,0.2376,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,-0.3357,0,0.6746,0,0,0,0,0,0,0,0,0,0,0.6295,0,0,0,0,0,0,0,-0.0104,0,0.2131,0,0,0
"O_IntCur",0.2644,0,0,0.2161,0,0,0,0,0,0,-0.2744,0.3665,0,0,0,0,0,0,-0.1856,0,0,0,0,0,0.2079,0,-0.3439,0,0,0.2883,0,0,0,0
"O_AesSens",0,0,0,-0.2659,0,0,0.5551,0,0.282,0,0,0,0,0,0,0,0,0,0.3318,0,0,0,0,0,0,0,0,0,0,0,0.0262,-0.3055,0,-0.2656
"O_CrtvImag",0,0,0.1816,0,0,0,-0.6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2581,0,0,0,0,0,0,0,0,0,0.1276,0,0.7429
"angry",0,0,0,0,0,0,0,0,0,0.2663,0,0,0,0,0,0,0,0.2142,0,0,0,0,0,0,0,0,0,0,0,0,0.2474,0,0,-0.1392
"argument",0.3372,0.211,-0.284,0,0.4184,0.1749,0,0,0,0,0,0.285,0,0,0.3306,0,0,-0.2631,0,0,0,-0.4285,0,0,0.3044,-0.113,0,0.3984,0,0.2095,0,0,0.3917,-0.7052
