"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2199,0,0,-0.0214,0,0,0,0,0,0,0,0,-0.1876,0.1724,0,-0.2519,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,-0.2018,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1929,0.026,-0.2342,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",-0.1541,0,0,0,0,0,0,0,0,0,0,0,0.1516,0,0,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0.3494,0,0,0,0,0.1967,0,-0.2282,0,-0.1777,0,0,0,0,0,0,0,0,0,0,0,-0.0685,0,0,0,0.2056,0,0,0,0,-0.2193,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2672,0,0,0,0,0,0,0,0,0.0433,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,-0.5765,0,-0.2262,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1011,0,0,-0.2471,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0.7607,0,0,0,0,0,0,-0.3157,0,0.2048,0,0,0,0,0,0,0,0,-0.3159,0,0,0,-0.3254,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305,0,0,0.163,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,-0.177,0,0,0.1073,0,0,0,0,0,0
"N_EmoVol",0,0,-0.148,0,0,0,0,0,0,0.1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0,0,0,0
"O_IntCur",0,0.2773,0,0,0,0,0,0,-0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1758,0,0,0,-0.234,0,0,0,0,0,0,0,0,-0.128,0,0,0
"O_CrtvImag",0,-0.3022,0,0,0,0,0,0,0.3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1446,0,0
"angry",0,0,0,0,0,0,-0.1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2654,0,0,0,0,0,0,-0.0227,0
