"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0.0635,0,0,0,0,0,0.1186,0.0933,0,0,0,0,0,0.1303,0,0,0,0.0739,0,0,0,0,0,0,0,0,0.1033,0,0,0
"E_Assert",0,0,0,0,0,0.1238,0,0,0,0,0,0.0863,0,0,0,0,0,0,0.1233,0.1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.1257,0,0,0,0,0,0,0,0,0.1447,0,0,0.1066,0,0,0,0.0643,0,0,0,0,0,0,0
"A_Cmpn",0,0.1121,0,0,0,0,0,0,0,0,0,0,0,0.0937,0,0,0,0.119,0,0,0.1005,0,0,0,0,0,0,0,0.0954,0,0,0.1445,0,0
"A_Rspct",0,0,0.1999,0.1419,0,0,0,0,0,0,0.1497,0.12,0,0,0,0,0.1835,0,0,0,0,0.1176,0,0,0,0.1746,0,0,0,0,0.1298,0.2279,0,0.2411
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2595,0,0,0,0.1361,0,0,0.1063,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0.1114,0,0,0,0,0,0,0,0,0,0.0725,0,0,0,0,0.1007,0.0735,0,0.0489,0,0,0.1747,0.0602,0,0,0
"C_Prdctv",0,0,0,0.1176,0,0,0.1687,0,0,0.112,0,0,0,0,0,0.4804,0,0,0.15,0,0,0,0.1387,0,0.1487,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.0898,0,0.0831,0,0,0.1778,0,0,0,0,0,0.2148,0,0,0,0,0,0,0,0,0,0,0,0,0.1116,0,0,0,0.2369,0,0.1165,0,0
"N_Anxty",0,0.0058,0.0066,0,0.0031,0,0.0058,0.0045,0.0039,0,0.0063,0.0042,0,0.0059,0,0,0.0044,0.0063,0.0055,0,0.0032,0.0043,0.0048,0,0,0.0076,0.0028,0,0.0048,0.0082,0.0053,0.005,0,0.0064
"N_Depr",0,0,0.199,0.1255,0,0,0,0,0,0,0,0,0.2577,0,0,0.4278,0.1157,0.1192,0,0,0,0,0.1156,0.1398,0,0,0,0.1115,0.0867,0.2556,0,0,0,0.1419
"N_EmoVol",0,0,0.1455,0,0,0,0.1331,0,0,0,0,0,0,0.1007,0,0,0.1046,0.1204,0,0.1638,0.1082,0,0,0,0,0,0.0812,0,0.0985,0,0,0,0.3779,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409,0,0,0.1154,0.0422,0,0,0
"O_AesSens",0.1337,0.1273,0.1739,0,0,0,0,0,0,0,0,0.1099,0,0,0.1717,0,0,0,0,0,0,0.0826,0,0,0,0.1378,0,0,0,0,0.1199,0,0,0
"O_CrtvImag",0,0,0.0908,0,0.0465,0.073,0,0.0564,0,0.0451,0.0672,0,0,0,0,0,0,0,0,0,0.0672,0,0,0,0,0,0,0,0,0,0,0.0938,0,0
"angry",0,0,0,0,0,0.1137,0,0,0,0.0658,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1245,0,0.1306
"argument",0.0282,0.0313,0,0,0.0187,0,0,0,0.0308,0,0,0,0,0.0253,0,0,0.0303,0,0,0,0,0,0,0,0.0303,0,0,0.0316,0,0,0,0,0.098,0
