"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0.7938,-0.4178,0.0116,0,-0.4614,0,0.1593,-0.5895,-0.2685,0.8336,0.0962,0.3383,-0.0113,-0.5053,0,-0.0875,0.6539,0,0.5165,0,0.6955,-0.4568,0.1421,0,0,0.2318,-0.6136,0.4298,0,-0.1776,-0.1418,0
"E_Assert",0.5576,0,-0.3756,0,0,0,0.6788,0.1782,0,0,0.4836,0,0.1677,0,-0.804,0,0,0,0.5051,0,0.1366,0,-0.4357,0,0,0,0.3211,0,0.1677,-0.0807,0,-0.3414,0.3997,0
"E_EnerLev",0,-0.2112,0,0,0,0,-0.2411,0,0,0,0,0,0.6721,0,0,0,0,-0.335,0.2417,0.0169,0,0,-0.3554,0,-0.2678,0,0,0,0.1582,0,0,0.1617,0,0.0918
"A_Cmpn",-0.5579,0,0,0,0,-0.1376,0,0,0,0,0,-0.765,0.1348,-0.6374,0,0,0,0,0,-0.4289,0.2475,0,-0.2347,0.5359,0,0,0,0,0,0,0,0.0574,0,0
"A_Rspct",1.0025,-0.1899,0,-0.2584,0,0,0,0,0,0.3637,0.1545,0,0,-0.4719,0,0,0,0,0,0.347,-0.3159,-0.3655,-0.2573,0,-0.4482,-0.3766,0.125,0,0,0,-0.7044,0.3327,0,0
"A_Trust",0,0,0,0,-0.4622,0,0.2923,1.6792,0,0,0,0,1.1044,0.0382,0,0,0,0,0,0,0,0,-0.7599,0,0,0,0.5804,0.0797,0,0,0,0,0,0
"C_Org",0.429,-0.1919,0.3787,-0.0941,0.7329,0,0,0,-0.0511,0,0,0,0,0,0,0,0,-0.1957,0,0,-0.0299,0,0.4143,-0.4453,0.0987,0.3569,0,-0.3822,-0.3168,0.2772,0,0.2029,-0.3568,0.1009
"C_Prdctv",0,0,0.3313,0,0,-1.3953,0.7439,0,0,0,0.4919,0,0,0.5074,0,0,0.1643,0,0,0.1631,-0.3898,0,0,0,0.0732,0,0.3901,-0.298,-0.3138,-0.564,0.5281,0.1896,0,0
"C_Rspnbl",0,0,0.1334,0,0,0.1318,-0.1545,0,0,0,-0.4471,0.1944,0,-0.2089,-0.0295,0,0,0.0812,0,-0.223,0,0.0615,0.0661,0,0,0.4981,-0.2111,0,0,0.5419,-0.3007,0.2748,0.0363,0
"N_Anxty",0,0,0,0,0,0,0.4657,-0.5355,0,0,0.4894,0,0.727,0,0,0,0,0.2035,0,0,0,0.1028,0.0909,0,0,-0.4116,0.0206,-0.2621,-0.2132,-0.4329,0.4057,0,0.5298,0
"N_Depr",0.2717,0,0,-0.2334,0.0388,0,0,-0.0738,0,0,0,0,0,0,0,-0.3847,0,0,0,-0.2672,-0.2243,-0.3595,0,0,-0.1915,0,0,-0.1322,0.1576,0.4324,-0.1683,0.0133,0,-0.0808
"N_EmoVol",0,-0.1569,0.049,0.6554,-0.4938,0,-0.1166,0,0.2174,0.189,0,0,0,0,0,0,0,0,-0.516,0.2555,0,0,-0.3444,0.1738,-0.2438,0,0,0,0.3297,0,0.1717,0,0,0
"O_IntCur",0.5259,0.3584,-1.2053,0.6934,-0.0825,-0.6444,-0.1853,0.959,0.1994,0.5375,0.3742,-0.918,0,-0.4996,-1.2922,1.2311,0,-0.165,-0.1855,0,0.2653,-0.2993,-1.6469,1.1131,0.0963,1.0728,0.5248,-0.0061,0.6263,-0.5806,-0.2863,-0.4284,-0.8795,0.6439
"O_AesSens",0.1284,-0.2213,0,0.3416,0,-0.496,0,-0.1566,0.3845,0,0,0.272,0.6736,0,0,-0.8938,0.1283,-0.8996,0.6537,0.6318,0.0783,-0.7947,0,-0.4278,0,0,0.3706,-0.5272,0.1014,0,-0.1172,0,-0.5148,0
"O_CrtvImag",0,0.7501,0,0.1189,0,0,0,0.1423,0,0.6085,0,0,0,0.1096,0,0,0,0,0,0,0,0,-0.4174,0,0,0.4771,0.2861,0.289,0.2349,0,0,-0.0088,0,0
"angry",0,0,0,0,0,0,0,0.1356,-0.0907,0,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419
"argument",0.2567,0.0792,-0.1696,-0.2881,0,0,0.1369,0.0632,-0.215,0,0,0,0,0,0.0993,0,0.1981,0,0.2573,0,0,-0.5366,0,0,-0.2876,-0.0439,0.4949,-0.1362,0,0,-0.1562,0.2614,-0.0248,0
