"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,-0.2,0.7166,0,0,0,0,0,0,0,0,0,0,0,0,0.0785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1694,0,0
"E_Assert",0,0,0.3802,0,0,0,0,0,0,0,0,0,0,-0.2374,0.2917,0,0,0.3012,-0.067,0,0,0,0,0,0.2656,0,0,0,0,0,0,0.5858,0,0
"E_EnerLev",0,0,0,0.3077,0,0,0,0.1535,0,0,-0.2992,0,0,0.2117,0,0,0,0,0,0.5029,0,0,0,-0.2949,0,0,0,0,0,0,-0.253,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2476,0,0,0,0,0.4144,0,0,0,-0.3693,0,0,0,0,0,0,0,0,0
"A_Rspct",-0.3824,-0.4876,0.5985,0,0,0.8505,0,0,0,-0.2844,0,0,0,-0.7797,0.3978,0,-0.4418,0,0.3431,-0.2897,0,0.6128,0.5004,0,0,0,0,0,0,0,0,0.5493,0.6061,-0.3707
"A_Trust",0,0,0,0,0,0,0.818,0,0,0,0,0,0,0,0,0,-0.2019,0,0,0,0,0,-0.1551,0,-0.2017,0,0,-0.2944,0,0.4542,0,-0.274,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,-0.5851,0,0,0,0,0,0,0,0,0,0,-0.0718,0,0,-0.5251,0,0,-0.3383,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.5612,0,0,0,0,0,0,0,0,0,0,-0.2908,0,0,0,0,-0.0938,0,0,0,0.338,-0.5151,0,0.41,0,0
"C_Rspnbl",0,0,0,-0.1438,0,0.0024,0,0,0,0,-0.526,0.1508,0,0,0,0,0,0,0,-0.3896,0.5894,0,0,-0.7079,0.4815,0.0302,0.1736,-0.5058,0,0,0.0965,-0.083,0,0.1984
"N_Anxty",-0.2499,0,0,-0.1189,0,0,0,0,0,0,0,0,0,-0.4138,0,0,0,0,0,0,0,0,0,0,0,0,0.3516,-0.1813,0,0.2721,0,0,0,0
"N_Depr",0,0,0,0,-0.3133,0,0,0,-0.1645,0,0,0,0,-0.3378,0,0,0,0,0.3,0,0.3475,0,0,0,0,0,0.2378,-0.1603,0,0,-0.2535,0,0,0.2923
"N_EmoVol",0,0,0,0,0,0.9044,0,0,0,0,0,0,-0.283,-0.4887,0,0,0.0777,0,0,0.8812,0,0,0.5761,0,0,0,0,0.8119,-0.1147,0,0,0,0,0
"O_IntCur",0.3216,0,0,0,0,0,0,0,0,-0.2805,0,0,0,0.5471,0,0,0.3232,0,0,0.4464,0,0,0,0,-0.4162,-0.7613,0,-0.5112,0,-0.0463,0,0,0,-0.3126
"O_AesSens",0,0,0,0,0,0,0,-0.2859,0,0,0,1.0953,-0.4614,0,0.4426,0,0,0,0,-0.7463,0.3926,0.5536,0.2471,0,0,0,0,0,0,0,-0.0384,0,0,-0.2799
"O_CrtvImag",0,0,0,0.1453,0,0,0,0,0.4045,0,0,0,0,0,0,0,0,0,0,0,0,-0.3928,0,0,0,0,0,0,0,0,0,0.0193,0,0
"angry",0,0,0,0,0,0.2528,0,-0.3442,0,0,0,0,-0.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3345
"argument",0,0,0,0,0,0,0,0,0,0,0.3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768,0
