"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,-0.2484,0,0,0,0,0.0617,0,0,0,-0.2219,-0.1768,0,0,0.2675,-0.2024,0,0,0,0.4166,0,0,0
"E_Assert",0,0,0,0,-0.8639,0,0,0,0,0,0,0,0,-0.4756,0,0,0,0,-0.17,0,0,0,0,0.2494,0,0,0,0,0,0,0,0.2915,0,0
"E_EnerLev",0,0.2654,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0,0,0,-0.1695,0,0.1418,-0.2537,0,0,0,0,0.3688,0,0,0.5892,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,-0.1526,0,0,0,0,0,0,0,0,-0.0664,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.6757,0,0,0,-0.564,-0.3192,0.2639,0,0,-0.7016,0,0,0,0,0,0,0.626,0,0,0,0.4018,0,-0.2318,0,0,0.4801,0,0,0,0,0,-0.5757,0.2204
"A_Trust",0.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.1922,0,0,-0.0071,0,0,0,0,0.1704,0,0,0,0,0,0
"C_Org",0.247,0,0,0.1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3566,0,0.3031,-0.1086,-3e-04,-0.2389,0,0.2474,0,0,-0.2326,-0.4032,0,0,0
"C_Prdctv",0,0,0,0,0,0.3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442,0,0,0,0,-0.2904,0.1708,0,0,0
"C_Rspnbl",0,0.9897,0,0,-0.5158,0.4699,-0.6719,-0.3185,0,-0.8463,-1.2995,0.4057,0.0381,-1.5459,0.3859,0,0.748,0,0,0,0.7471,-0.4179,0,-0.2782,0,0.456,0,-0.3635,0.2348,-0.5354,-1.1901,0,-0.8243,0.534
"N_Anxty",0,0,-0.3294,0,-0.3519,0,0,0,0.0444,0,0,0,0,0,0,0,0,0,-0.3557,0,-0.1248,0,0,0.2472,0,0,0.1119,0.6902,0,-0.3232,0,0,0,-0.3338
"N_Depr",0,0.3073,0,-0.1615,0,0.1661,-0.054,0,0.3731,0,0,0,-0.0902,-0.5273,0.2553,0,0.113,0,0,0,0.5003,0,0,-0.3427,0.4466,0,0,-0.4459,0,0,-0.4512,-0.4064,0,0.2334
"N_EmoVol",0,0,0,0,0,0,0.1884,0,0,0,0,0,0,0,-0.3195,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1101,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0.2756,0,0,0,0.3638,0,0,0.2006,0,0,0,0,0,0,0,0,0,-0.2362,0.0148,0,0,0,0
"O_AesSens",0,0.5224,0.6482,0,0,0,0,0,0.6675,-0.4929,0,0.2974,-0.4698,0,0,0,0,0,0,0,0,0,0,0,0.5388,0,0,0,0,0,-0.8598,-1.0488,0,0
"O_CrtvImag",0,0,0,0.0973,-0.0886,-0.2047,0.0491,0.3826,0,0,-0.0337,0.25,0.4554,-0.2531,0,0.4641,0,0.2992,0.1806,-0.8016,0,-0.2219,0,0,0,-0.2791,-0.3303,0,0.0693,0,0,0.3588,0,0.2705
"angry",0,-0.2756,0,-0.4683,0,0,0.3167,0,-0.0901,0,0,0,0,0,0,0,0,0,0,0,0.1522,0,0,0,0.3278,0,0,0,0,0.2898,0,0,0,0.0464
"argument",0,0,0,-0.394,0,0.38,0,0,0,0,0,0,0,0,-0.2046,0,0,0,0,0,0,0,0,0.3956,0,0,0,0,0,0,0,0,-0.2531,-0.2358
