"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,-0.8241,0,0,0,0,0,0,1.0017,0,-0.5433,-0.0984,0,0.2435,0,0,0,0,0,0,0,0,0,0,0,-0.2337,0,1.3035
"E_Assert",0,0,0,-0.3436,-0.2745,0.373,-0.1084,0,0.7164,0,1.1453,0.2879,0,0,0,0,-0.7474,0,-0.1368,0,0,0,0,-0.5948,0,0,0,0,0,0,0,0.3108,0,0
"E_EnerLev",0.3554,0,0,0,0,0,0,-0.1566,0,0,0.2017,0,0,0,0.3636,0,0,0,0.1574,-0.1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0.5349,0,0,0.3044,0,0,0,0,0,0,-0.2772,0,0,0,0,0,-0.1719,0.3292,0.3691,0.2883,0,0.1453,0,-0.193,-0.5337,0,0,0,0,0,0,0,0
"A_Rspct",0,0,-0.2441,0,0,0.394,0,0,0,0,0.0478,0,0.502,0,0,-0.5329,0,0.2151,0,0.3757,0.2243,-0.6409,0,0,0,0.3158,0.8227,0,0.3164,0,0,0,0,0
"A_Trust",-0.1189,0,0,0,0,0,0,-0.433,0,0,0,-0.2856,-0.2081,0,-0.3434,0,0.3307,0,-0.4193,0,0,0,0.2089,0,0,-0.1515,0,0,-0.5046,0.4035,-0.264,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0,0.0913,0,-0.2495,0,0,0,0,0.1721,0,0,0
"C_Prdctv",0.8555,0,0,0.0084,0,0,0,0,0,0.1456,0,0,0,0,0.1701,0,0,0,0,0,0,0,0.3624,0,-0.0894,0,0,0,0,0.1605,0,-0.5358,0,0
"C_Rspnbl",0,-0.4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2209,0,0,-0.2787,0,0,0,0,0,0.1507,0,0,0,0,0,0,0,0
"N_Anxty",-0.4909,0.6377,-0.1183,0,0.8538,0,0.2409,0,0,0,0,0,0,0,-0.6522,0,0,0.1768,0,0,0,0,0,0,0,0,-0.3026,0,0,0,0,0,0,0
"N_Depr",-0.2724,0,0,-0.5718,0,0,0,0.5582,0.2141,0,0,0,0.1532,0,-0.8986,-0.1892,0,0.3077,-0.1796,0.2008,0.1967,-1.0286,0,0.1305,0,-0.1878,0.7207,0.8634,0.376,-0.2161,0,0.9055,0,-1.0842
"N_EmoVol",0,0,-0.1444,0,0,0,0,-0.2367,0,0,0,0,0.2025,0,0,0,0.1879,0,0,0,0,0,0,0,0,0,-0.0983,0,-0.0923,0.4286,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.3117,0,0,0,0,0,0,-0.185,0,0,0,0,-0.2966,-0.1613,0,0,0,-0.2292,-0.2432,-0.1733,0,-0.4581,-0.0215,0,0.505,0,0
"O_AesSens",0,0,0,0,0,0.524,0,0,0.2387,0,0,0,0,0,-0.0633,0,0,0,0,0,0,0,0,0,0,0,-0.2014,0,0,0,-0.1638,0.3967,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0.9802,0,0,0,0.2822,0,0,0,0,0,0,0,0,0.2271,0,0,0,0,-0.2628,0,0,0,0.3091,-0.9429,0
"angry",0,0,0,0,0,0,0,0.4183,0,0,0.5844,0,0,-0.3785,0,0,0,0,0,0.1734,0,0,0,0,0,0,0,0,-0.4006,0.1198,0,0.2963,0,0.0505
"argument",0,0,0.2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8169,0,0,0,0.0784,0,0,0,0,0,0,0.3432,0,-0.115,-0.1198,0,-0.0908,0
