"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0.0858,0,0,0,0,0.0412,0,0,0,0,0,0,0,0.0847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0.2768,0,0,0,0,0,0,0,0,0.1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894,0,0,0,0,0,0,0,0,0,0,0,0,0.2604,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1712,0,0,0,0,0.0837,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0.0455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1651,0,0,0,0,0,0,0.0854,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0.107,0,0,0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792,0,0.0631,0,0,0,0,0,0,0.2545,0
"C_Prdctv",0,0,0,0,0,0,0.0617,0,0,0,0,0,0.1189,0,0,0,0,0,0,0,0,0,0,0,0.0857,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913,0,0,0,0,0,0,0,0
"N_Anxty",0,1.2637,0,0,0,0,0,0,0.3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2126,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.0734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.0645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914,0,0,0,0,0
"O_IntCur",0,0.0438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.055,0,0,0,0,0,0,0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994,0,0
"angry",0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1198
"argument",0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913,0
