"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0.8713,0,0,0,0,0,0.6549,0,1.1554,0,0,0,0.3985,0,1.6902,1.4828,0.2123,0.3241,0,0.5062,0,0,0,0,0.5244,0,0,0,0,0,0,0,0
"E_Assert",0.1652,0,0,0,0,0.2254,0.1256,0,0,0,0.9874,0,0.1757,0,0,0,0,0.1032,0.1821,0.2003,0.2572,0,0.2524,0,0.1832,0,0.2723,0.7035,0.3108,0,0.1211,0.2736,0,0
"E_EnerLev",0,0.0765,0,0,0.1814,0,0,0.0924,0.1073,0.1455,0.2548,0,0,0,0,0,0,0.0554,0,0.0884,0,0.1428,0,0.0389,0,0,0.1649,0,0,0.0526,0.0664,0,0,0
"A_Cmpn",0.1168,0,0,0,0.2758,0.3939,0,0,0.1892,0,0,0,0,0,0,0,0.6862,0.1017,0,0.1921,0.2167,0,0,0.0749,0,0.2335,0,0.6501,0,0,0.1207,0,0.6895,0
"A_Rspct",0.0513,0,0.1062,0,0,0,0,0,0.1111,0,0,0,0,0,0.1405,0.2831,0,0.0492,0.076,0.0732,0,0.1216,0,0,0.0782,0,0,0,0,0,0,0,0,0.2066
"A_Trust",0,0,0,2.5688,1.2221,0,0,1.8458,3.0256,0,0,0,3.2085,0.778,0,19.4146,7.5967,0.407,0,1.0176,0,1.3202,3.8267,0,4.366,1.8435,3.3697,3.2501,2.7293,0.5776,1.9527,2.9933,0,3.8867
"C_Org",1.0026,0,1.1744,0,1.3298,0,0,1.3758,0,1.8657,4.9221,0,1.5986,0.7906,0,0,0,0,0,0.7575,0,1.3679,1.1948,0.2538,0,0,1.8568,2.5161,0,0,0,1.1898,0,0
"C_Prdctv",0,0.1506,0.192,0,0,0.179,0.0736,0,0,0.249,0.4675,0.3579,0,0.1236,0.2441,0,0,0.0915,0.1384,0.1636,0.1736,0.2248,0.16,0,0.1624,0.1683,0.266,0.3672,0.2349,0.1141,0.1104,0,0,0.5312
"C_Rspnbl",0.0844,0,0,0,0.2323,0,0,0.1466,0,0.2398,0,0,0.1083,0,0,0,0.5769,0,0,0.1217,0,0.2303,0,0,0,0.1492,0.1788,0,0,0.0717,0,0.1742,0.3177,0.3051
"N_Anxty",0.064,0.1225,0,0,0,0,0,0.1038,0.1231,0,0,0,0.0892,0,0,0.3315,0,0,0,0.0912,0.0964,0,0.1096,0.038,0,0,0.1877,0,0.126,0,0.0665,0,0,0.2282
"N_Depr",0,0,0,0.0581,0.058,0,0.0325,0,0.0401,0.0516,0,0,0.04,0,0.0694,0,0.1884,0,0.0428,0.0373,0.0485,0.0718,0.0544,0.0168,0.037,0,0,0.1701,0.0527,0.02,0,0,0.1517,0
"N_EmoVol",0.0679,0.0875,0,0.1562,0.1669,0,0.0293,0,0.1056,0,0.2322,0,0.0508,0.0582,0.1234,0.4691,0.3875,0.0418,0.1023,0.0772,0,0.1972,0,0.0377,0.0845,0.1451,0.1421,0.5491,0.093,0.0396,0.0674,0.1244,0,0.2605
"O_IntCur",0.0652,0.1602,0.2213,0.4119,0,0.3784,0.0637,0,0.4646,0.1626,0.6964,0.2559,0,0.1338,0.3468,0.5218,0.9488,0.0879,0.1103,0.2159,0.286,0.4587,0.1994,0.0499,0.1907,0.3314,0.6763,0.7829,0.2827,0.0607,0.0905,0.2208,0.6358,1.0304
"O_AesSens",0,0,0,0,0,0,0.0959,0.2696,0.177,0,0,0,0,0,0,0,0,0.1023,0,0.1741,0,0,0,0,0.1935,0.2519,0,0,0,0.1035,0.1287,0,0,0
"O_CrtvImag",0,0,0.0958,0,0,0,0.0409,0,0.1324,0,0,0,0,0,0,0,0.3261,0.0521,0.0753,0,0,0,0,0,0,0.1062,0.1594,0.3208,0.1166,0,0,0.1282,0,0.2107
"angry",0.004,0.0045,0.008,0.0136,0.0095,0.0107,0.0023,0.0066,0,0.0093,0.0144,0.0082,0.0071,0.0041,0.0099,0.0264,0,0.0031,0.0064,0.0051,0.0091,0.0081,0.0073,0.0021,0.0078,0.0104,0,0,0.0077,0.004,0.0052,0.0094,0.0275,0.0357
"argument",0.1345,0.1615,0,0.2078,0,0.4124,0.0621,0.126,0.1749,0.1714,0.3353,0,0.2346,0.0723,0.3209,0,0.6033,0.0558,0.1409,0.1204,0,0.2841,0.2807,0.0884,0,0.1472,0.4661,0.727,0.1411,0.058,0.1067,0.2749,0.4066,1.0001
