"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0.1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3123,0,0,0,0,0,0,0,0,0,0,0,-0.2828,0,0,0.2097,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0.1628,0,0,0,0,0,0,-0.1011,0,-0.1998,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1266,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.2993,0,0,0,0,0,0,0,0,0,0,0,-0.1735,0,0,0,-0.0374,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.1537,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0,0,0,0,0,0,0,0,0.2147,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,-0.1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367,-0.1829,0.1951,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4446,0,0,0,0,0.1904,-0.2346,0,0,0,0.0717,0,0,0,0,0,0,0
"N_Depr",0,-0.1672,0,0.1452,0,-0.1324,0,0,0,0,0,0,0,0,0,0,0.3023,0,0,0,0,0,0,0,0,0,0,-0.0045,0,0,0,0,0,0
"N_EmoVol",0,0,0.1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0,0,0,0,0
"O_IntCur",0.1857,0,0,0,0,-0.1994,0,0,0,0,0,0,0,0.1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457,0,0,0,0
"O_AesSens",0,0,0.1485,0,0,0,0,0,0,-0.1674,0,0,0,0,0,0,0,0,-0.1989,0,0,0,0,0,0,0,0,0.2312,0,0,1e-04,0.2058,0,0
"O_CrtvImag",0,0,0,0.1563,0,0.1675,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2857,-0.1608,0,0,0,0,0,0,0,0,0,0,-0.034,0,0
"angry",0,0,0,0,-0.1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1709,0,0,0,0,0,0,-0.2603,0,0,0,0,0,0.4497
"argument",0,0,0,0,0,0,0,-0.2674,-0.1546,0,0,0,0,0,0,0,0,0,0,0.2841,0,0,0,0,0,0,0,0,0,0,0,0,0.0623,0
