"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1211,0,0,0.0764,0,0,0,0,0,0,0,0,0.2015,0.2917,0,0.0784,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903,0.0759,0.1112,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0.0212,0,0,0,0,0,0,0,0,0,0,0,0.0215,0,0,0,0,0,0,0,0,0.0787,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0.0964,0,0,0,0,0.1366,0,0.1322,0,0.2285,0,0,0,0,0,0,0,0,0,0,0,0.0728,0,0,0,0.1618,0,0,0,0,0.1183,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518,0,0,0,0,0,0,0,0,0.0746,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.3028,0,0.1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0.2193,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0.1691,0,0,0,0,0,0,0.0955,0,0.097,0,0,0,0,0,0,0,0,0.1049,0,0,0,0.0393,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0.0768,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.0343,0,0,0,0,0,0,0,0,0,0,0,0,0.0378,0,0,0.0827,0,0,0,0,0,0
"N_EmoVol",0,0,0.0904,0,0,0,0,0,0,0.0912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,0,0,0
"O_IntCur",0,0.1157,0,0,0,0,0,0,0.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252,0,0,0,0.0892,0,0,0,0,0,0,0,0,0.0867,0,0,0
"O_CrtvImag",0,0.0654,0,0,0,0,0,0,0.1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797,0,0
"angry",0,0,0,0,0,0,0.0595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418,0,0,0,0,0,0,0.111,0
