"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0.3695,0,0,0.2319,0.2708,0,0,-0.3058,-0.0012,0,0,0,0,0,0,0,0.2065,0,-0.543,0,0,0.194,0,0,0
"E_Assert",0,0,0,0.6558,0.6037,0,0,0,0,0,0,0,0,0,0,0,0.3029,0,0.1302,0,0,0,-0.2457,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,-0.2237,0,0,0,0,0,0,0,0,0.2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.4745,0,0.622,-0.3411,0,0,0,-0.2731,0,0,0,0,0,0,0,0,0,0,0.0046,0,0.3369,0,0,0,-0.5875,0.361,-0.2584,-0.2043,0,0,0,0.7228
"A_Rspct",0,0,-0.4466,0,0,0.4865,0,0,0.9976,0,-0.3303,0,0,0,0,0,0,0,-0.2287,0,0,0.2147,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.277,0,0,0,0,0,0,0,0,0,0.1959,0,0,0,-0.4247,0,0,0.2875,0,0,-0.3012,0,0,-0.3194,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1201,0,0.1015,0,0,0,0,-0.136,0,0.3067,0,-0.1385,0,0.0436,0.217,0,0,0,0,0.3955,0.0287,0,0,0,0.2584,0,0,0.0636,-0.2867,0,0.7925
"C_Prdctv",0,0,0,0,0,0.2043,0,0,0,0.3307,-0.3812,0,-0.2388,-0.2321,0,0,-0.2315,0.6237,0,-0.2498,0.3158,0,0.4024,0,0.0867,0,0,0,0.2824,-0.2836,0,0,0,0
"C_Rspnbl",0.4854,-0.437,0,0,-0.6426,0,0,0,0,0,0,0,0,0,1.0328,0,0,0,0,0.5331,0,0,0,0,0,0.0758,0,0,0,-0.6188,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,-0.399,0,0,0.1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1976,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,-0.267,0,0,0,0,0.2326,0,-0.2086,0,0,0,0,-0.2297,0,0,0,0.5407,0,0,0,0,0.5714,0,0,0,0,0,0.8354
"N_EmoVol",0,0,-0.1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3122,0,0,0,0,0,0,0,0,0,-0.1377,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,-0.3458,0,0,0,0.2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502,0,0,0,0
"O_AesSens",0,-0.4156,0,0.4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0
"O_CrtvImag",0,-0.6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5791,0,0.307,0.4326,0,0,0,0,0,0,0,0,0,-0.3875,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3649,0,0,-0.2624,0,0,0,0,0,0,0,0,0,0,0.1212
"argument",0.2518,0,0,-0.1782,0,-0.0449,0,0,0,0,0,-0.1447,0.0804,-0.0599,0,0,0,0,-0.0693,0,0,0.0429,-0.0516,0.0955,0,0,0,0.1904,0,0.0826,0.0378,-0.1621,0.8877,0
