"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0.261,0,0,0.1887,0.1542,0,0,0,0,0,0,0,0.1667,0.1135,0,0.1886,0,0,0,0,0.1366,0,0,0.1535,0,0.177,0,0.2506,0,0
"E_Assert",0,0,0,0.469,0,0,0.3747,0.2906,0,0,1.181,0,0,1.0648,0.88,0,0.4348,0.2144,0.3461,0.4497,0,0,0,0.4233,0,0,0,0,0,0.3701,0,0,0,0
"E_EnerLev",0.0794,0,0,0,0,0,0,0,0,0.1921,0,0,0,0,0,0.3894,0,0,0,0.1336,0,0,0.1361,0,0,0.1129,0,0.1208,0.1433,0,0,0.1693,0,0
"A_Cmpn",0.0978,0,0,0,0,0.2291,0.1475,0,0,0.1291,0,0,0.2161,0,0.3571,0,0,0,0.1655,0,0.1505,0,0,0.1293,0.1399,0,0,0,0.1576,0,0,0,0,0
"A_Rspct",0,0,0.5943,0,0,0.2252,0,0,0,0.3821,0,0,0,0,0,0,0,0,0,0,0.2208,0.2883,0,0.2505,0,0,0,0.2127,0,0,0.2784,0.3344,0.7389,0
"A_Trust",0,0.1517,0,0.158,0,0,0,0,0.1124,0.1409,0,0,0.1814,0.2232,0.2009,0,0.1684,0.0712,0,0.1451,0,0,0.0981,0,0,0.1083,0,0,0.1392,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0.1853,0,0,0,0,0.3182,0,0,0.1397,0,0.1507,0,0,0.2197,0,0.1516,0.0981,0.1575,0.1327,0,0,0,0,0,0.4189,0
"C_Prdctv",0,0,0,0.2762,0.2608,0.1974,0,0,0,0,0,0,0.293,0,0,0,0,0.1511,0.1733,0,0.2273,0.2393,0,0,0.1593,0,0.1353,0,0.2002,0.1957,0.2141,0.2241,0,0
"C_Rspnbl",0,0.1632,0,0,0,0,0,0,0,0,0,0,0.19,0.2495,0,0,0,0,0.1412,0.1465,0,0,0,0.1376,0,0.1206,0.1197,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0.2265,0.1296,0.1133,0.0891,0.1134,0,0,0.1363,0,0.1578,0.2285,0,0.1358,0.0907,0.1307,0.1563,0,0,0,0,0.1172,0.1204,0.1051,0,0.1438,0.1283,0.175,0.1694,0,0
"N_Depr",0,3.5852,0,0,0,0.7651,1.0622,0,0,0,0,0,0,2.4393,0,1.5191,0,0,0,0,0,0,0,1.0406,0,0,0.8621,0.5506,0,1.3661,1.6706,0,0,0
"N_EmoVol",0,0,0.142,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0.1251,0.1224,0.1155,0,0,0,0.0928,0.1081,0,0,0.1304,0,0,0,0,0
"O_IntCur",0.1546,0,0,0.2056,0,0.2103,0,0.1911,0.1601,0,0,0.1561,0,0.2371,0.2682,0,0,0,0,0,0,0,0,0.151,0,0,0,0,0,0.1454,0,0,0.4291,0.2392
"O_AesSens",0.0025,0.0054,0,0.0052,0,0.0031,0.0032,0.0037,0.0049,0,0.0052,0,0.0128,0,0.0116,0.0412,0.0107,0.0049,0.0065,0.0067,0.0105,0.0083,0.0093,0.0065,0.0038,0.0048,0.0069,0.005,0.0088,0.009,0.0127,0.0103,0.0165,0.0189
"O_CrtvImag",0.0497,0.0813,0,0.0958,0,0,0.0596,0,0.0741,0.0576,0.0692,0,0.087,0.1054,0,0,0,0.0449,0,0.0817,0,0,0,0.068,0.0528,0,0.0529,0.0608,0,0,0,0.0893,0,0.0798
"angry",0,0.0084,0,0.0117,0.0118,0.0066,0.0054,0.0052,0.0059,0.0091,0.0069,0.0085,0.0134,0.0092,0.0143,0.0438,0,0.0081,0,0.0094,0.0133,0,0.0118,0,0.0076,0,0.0083,0.006,0.0111,0.0139,0.0201,0.0119,0,0.0139
"argument",0.0152,0,0,0.032,0.0375,0.0244,0.0221,0.0192,0,0.0232,0.0222,0.0253,0.036,0.0305,0,0,0,0,0.0259,0,0.0289,0.0318,0.0309,0,0.0216,0.0218,0.0199,0,0.0265,0.0267,0.0411,0.0372,0.0892,0
