"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0.1979,0,0,0,0,-0.2913,0.2928,0,0,0,0,0.2866,0,-0.2157,0,0,0,-0.3861,0,0.3256,0,0.2968,0
"E_Assert",0,0,0.2941,0,0,0.0648,0,-0.0581,0.09,0.443,0.3793,0.313,0.4773,0.3128,-0.1335,0,-0.1897,0.0477,0.4319,-0.0115,0,0.031,0,-0.4074,-0.5217,-0.0475,-0.201,-0.1489,0,0,0,0.1656,-1.0076,0.3827
"E_EnerLev",0.2362,-0.3858,0,0,-0.2894,0.3588,0,0,0,-0.3137,0,0,0,0,0,0,0.3744,0,0,-0.2236,0.3085,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7025,0,0,-0.3686,0,0,0.3397,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",-0.2113,0,0,0,0,0,0,0,0.5202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,-0.1464,0,0,0,0,0,0,0,0,0,0,0,0.0155,0,0,0,0,-0.3581,0,0,0,0,-0.3992,0
"C_Org",0,0,0,0.1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,-0.2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.332,0,0,0,0.3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1787,0,0,0,0,0,0,0,-0.2786
"N_Anxty",0,0,0,0,0,0,-0.2369,0,0,0,0,0,-0.2975,0,0,0,0,0,0,0,0,0,-0.3254,0,0.2598,0,-0.1009,0.2793,0,0,0,0,0.2503,0.1233
"N_Depr",0,0,0,0,-0.2763,0,0,0,0,0,0,0,0,0,0,0,0.2987,-0.2773,0,0,0,-0.2925,0,0,0.2113,0,0,-0.1298,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9003,0,0,0,0,0,0,0,0,0,0,0,0,-0.3636,0,0.5056,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3055,0.3528,0,0,0,0,0,0.3022,0,0,0,0.3793,0.3267,0,0,0,-0.1408,0,0.2624,0.2525,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,-0.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2634,0,0.5871,0
"O_CrtvImag",0.5203,0,0,-0.4381,0,0,0.3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0861,0,0
"angry",0,0,0,0,0,0,0,0,0,0.3211,0,0,0,0,-0.0901,0,0,0,0,0,0,0,0.2549,0,0,0,0,0,0,0,0.2601,0,0,0.1115
"argument",0,0,0,0,0,0,0,0,-0.2729,0,0,0,0,0,0,0,0,0.4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1052,0
