"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0.0898,0.1278,0.1686,0,0,0.2433,0,0,0,0,0.1022,0,0,0,0,0,0,0.0831,0,0.1851,0,0,0,0,0,0.4122,0
"E_Assert",0,0,0,0,0,0,0,0.0634,0,0.1277,0,0,0,0,0.1004,0,0,0,0.1304,0,0,0,0,0,0,0,0.1499,0,0,0,0,0,0,0.3883
"E_EnerLev",0,0,0,0.3625,0.3194,0,0,0,0,0,0,0,0,0,0.2072,0,0,0,0.2529,0.1681,0,0,0,0,0,0.1893,0,0,0,0.1843,0,0,0.5131,0
"A_Cmpn",0,0.0926,0.0672,0,0,0,0,0.0691,0,0,0,0.1614,0.0756,0.1006,0,0,0,0,0,0,0.1257,0,0,0,0,0,0,0,0,0,0,0.0879,0,0
"A_Rspct",0.7252,0,5.2482,0,0,0,1.0515,0,0,2.0695,0,0,1.6019,3.2156,2.918,0,0,0,0,2.5352,0,0.8352,0,0,0,0,0,2.2318,0,0,3.2241,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1222,0,0,0,0,0,0,0.1009,0,0.108,0,0,0,0,0,0.1076,0,0,0,0,0.2499
"C_Org",0.1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2195,0.1094,0,0,0,0,0.1958,0,0,0,0,0
"C_Prdctv",0,0,0,0.4407,0,0,0,0,0.1832,0,0.4316,0.403,0,0,0.2118,0,0,0,0,0.2013,0.3811,0.2004,0.3435,0.1751,0.1337,0.1972,0,0,0,0,0,0.2462,0,0
"C_Rspnbl",0,0.1393,0,0,0.0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004,0,0.1201,0.17,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604,0,0,0,0,0,0,0,0,0.1081,0,0.1102,0,0,0,0,0.2785
"N_Depr",0.0182,0.0071,0.0077,0.0231,0,0.0326,0.0117,0.0084,0.0099,0.0117,0,0.0198,0.0194,0.0103,0,0,0.0575,0.0195,0.0107,0.0076,0.0119,0.0135,0,0.009,0.0046,0.0174,0.0111,0.0195,0.0144,0.0082,0.0148,0.0174,0.0646,0.0433
"N_EmoVol",0,0,0,0.1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676,0,0,0,0.0702,0,0,0,0,0.1186,0,0,0,0,0
"O_IntCur",0.4304,0,0,0,0,0,0,0,0,0,0.4428,0,0,0,0,0,0,0,0,0.1683,0,0,0,0,0,0,0,0,0,0.1835,0,0,0.45,0
"O_AesSens",0,0,0,0,0,0.2157,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637,0,0,0,0,0,0.1219,0.1126,0,0
"O_CrtvImag",0.0723,0,0,0,0,0.1265,0,0,0,0,0,0,0,0,0,0,0.3674,0,0,0,0,0,0,0,0,0.0963,0,0,0,0,0.1091,0.0926,0,0
"angry",0,0,0,0,0,0,0,0,0,0.0325,0.0392,0,0,0,0,0,0,0,0,0,0,0,0.0336,0.018,0,0.0208,0,0,0,0.0218,0,0,0,0.0894
"argument",0,0.0517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869,0,0,0,0,0,0,0,0,0,0.1421,0
