"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0.9139,0.2747,-0.0638,0,0,0,0,-0.7077,0,0,0,0,-0.6432,0,0.9538,-0.2058,0,0,0,0,0,0,0,0,0,0,0,0,0.2377,0.2425,0,0
"E_Assert",0,0,0,-1.2457,0,0.6336,0,0,0,0,0,0,0,0.9384,0,0,0.457,-1.0431,0.0551,0,0.0486,0,0,0,0,0.3723,0,0,0,0,0,-0.3155,0,0.1861
"E_EnerLev",0,0,0,-0.4942,0.4384,0,-0.1628,0,0,0,0,0,0.4663,-1.2603,0,0.9688,0,0,0,0.6507,-0.0509,0,0,-0.1937,0,0,-0.5785,0,0.3668,0,0,0.3569,0.2503,0
"A_Cmpn",0,1.0442,0.0555,0,0.0791,0,0,0,0.2969,0,0.0817,0,0,-0.2855,0.3249,0,0,-0.176,0,0,-0.4132,0,0,0,0.3064,-0.5041,0,0,0.1241,0,0,0,0,-0.6468
"A_Rspct",-0.242,0,0,0,0,-0.3053,0.0354,-0.0112,0,0,0,0,0,-0.2652,0.3924,0,0.137,0,0.0902,0,0.1723,-0.0525,0.2981,0.3685,0,-0.1996,0.0932,-0.7897,0,0.0504,0.5857,0,0,0
"A_Trust",0,0,0.1826,0,0.449,0,0.0012,0,0,0.1564,0.5191,0,0,0,0,0,0,0.4034,-0.3353,0,0,0.1274,0.0168,0,-0.2266,0,0,0,-0.1213,0.1462,0,-0.2796,0,-0.4677
"C_Org",0,0,-10.3946,0,4.3525,0,0,-18.3519,18.0647,-30.0896,0,4.6934,-7.9571,14.5068,0,-5.5589,0,0,6.5188,-15.1866,-14.3452,0,8.7713,2.4322,0,0,0,0,0,0,0,0,-4.5117,0
"C_Prdctv",0.3218,-0.1913,0.38,0,0,0.0731,0,0,0,0,0,0,0,0,0,0.4251,0,0,-0.185,-0.3039,-0.3496,0,0.5411,-0.1312,-0.0608,0,-0.1093,0,0,0.2765,0,0.2985,0,0
"C_Rspnbl",0,0,0,-0.4259,0,0.3441,0,-0.3033,0,-0.6761,0,0,-0.0348,0,-0.1547,0.5904,-0.4156,-0.4014,0.3167,0,-0.1508,-0.2766,0.228,-0.1462,0,0.2928,-0.3554,0,0.7734,0,0,0.3161,0,-0.4172
"N_Anxty",0,0.3323,0,0,0,0,4.7997,0,0,0,0,0,0,1.0594,0,0,-0.7373,0.8752,0.6867,0,0,0,0.0576,-0.5844,0,0,-1.4446,0,0,0.992,-1.3861,0,0,0
"N_Depr",0,-0.2261,0,0,0.1945,-0.2322,0,0,0,0,0,0.7646,0,0,0.3689,0,0,0,0.1768,0,0.0642,0,0,0,0,0,0,-0.229,0,0,0,0.1978,0,0
"N_EmoVol",0.1896,-0.1071,0,0,0,0,0,-0.232,0,0,0,0,-0.3133,0,0.9868,0,0.9492,-0.1789,0,0.3591,0.0846,-0.3216,0,0.6824,0,-0.1794,0.2899,0,0.1181,0,0.1828,0,0,-0.4398
"O_IntCur",0,-0.1634,0.2517,0.3034,0.1442,0,0.1105,0.2751,0,0,0.1793,-0.0886,0,0.3687,0,0.7939,0,0,-0.1894,0.4156,0,0.1678,-0.8516,-0.2085,-0.4969,0.5913,0.1463,0.4361,0.3507,-0.0763,-0.2767,0.1873,0.5156,-0.5155
"O_AesSens",0.5701,-0.5342,1.8429,-0.4611,-0.685,-2.2842,-0.95,1.3064,1.0901,0,1.9226,-1.1086,-0.2253,0,1.1489,0,-0.0211,0,-1.0119,0.2686,-0.0189,0.4073,-0.6035,0.8832,0.7346,0,0.9155,-0.4845,0.6955,-0.7791,1.8686,-2.6015,-0.6838,-2.9576
"O_CrtvImag",0.6699,0,0,0,0,0,0.5385,0.0165,-0.3477,0,-1.199,-0.4297,-0.8296,0.7946,0,0,0,0,0,0,0.3058,0,0,0,0.0639,0,0,0.4403,0,0,0,0.0315,0.6192,0
"angry",-0.7849,-0.2447,0,0.1706,0.4642,0,0.2705,0.2683,0.6187,0.8686,0.0953,0.2695,0.066,0.0364,-0.7656,-0.8431,0,0.3692,-0.1444,-0.1552,0.5567,0.3034,-0.239,-0.701,0,0.2684,0.1063,0.3147,0.0491,-0.5227,-0.696,-0.4081,-0.6992,1.0769
"argument",0.5674,0,-0.855,0,0,0.535,0,0,0,0,0,1.3232,-0.8282,-1.4418,0,0,0.5288,0.3193,0,0,0,-0.3431,0,0,0,-0.1424,0,0,0,0,0,0.9169,0.3398,0
