"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0.2284,0,0,0.1864,0,0,0,0,0,0,0,0,0.1804,0,0,0,0.1028,0,0,0,0,0,0.2393,0,0,0.2987,0.4241,0.2938,0.1628,0,0.2387,0,0
"E_Assert",0.1217,0,0.1695,0.1718,0,0,0,0.1567,0.1136,0.239,0,0,0,0,0,0,0,0,0.1111,0.1619,0,0.1715,0,0.2072,0,0,0,0.3407,0,0,0,0,0,0
"E_EnerLev",0.0467,0,0,0.106,0.0824,0,0.1026,0.1058,0,0,0,0,0.068,0,0,0,0,0,0,0.0782,0,0.0813,0.0956,0,0,0.081,0,0,0,0.0661,0,0,0,0.0707
"A_Cmpn",0,0.0636,0.1871,0,0.1314,0,0,0.147,0.074,0.1487,0.2121,0.1574,0.0852,0,0,0,0.0833,0,0,0.1142,0.1348,0,0.1186,0.1363,0,0,0.1569,0.2015,0.1597,0,0,0,0.2293,0.1284
"A_Rspct",0,0,0,0.1118,0,0,0.1059,0,0,0,0,0.1298,0.0793,0,0,0,0,0,0,0,0,0.1041,0,0,0,0,0,0.204,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.1129,0.1521,0.1051,0,0,0,0,0,0,0,0.0783,0,0.0928,0.0829,0,0,0,0.1269,0,0.1217,0.0747,0,0,0,0
"C_Org",0,0,0,0.1036,0,0.0756,0,0.1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939,0,0.0763,0,0.1666,0,0,0,0,0.1694,0
"C_Prdctv",0,0.1409,0.3118,0.3522,0,0,0.3523,0,0,0,0,0,0.1637,0,0.3414,0,0.1312,0,0,0,0,0,0,0,0.202,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1117,0,0,0,0,0,0.1415,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.1156,0,0,0,0,0,0,0,0.0472,0,0,0.0615,0.0687,0,0,0,0.0967,0,0.0804,0,0,0.0781,0,0
"N_Depr",0.0227,0,0,0,0,0,0.0485,0,0,0,0,0,0,0.0326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1221,0,0,0,0,0,0
"N_EmoVol",0,0,0.0722,0.0808,0,0,0,0,0,0,0,0,0,0.0571,0.0992,0,0.051,0,0,0,0.0762,0,0,0,0,0,0.1267,0,0.096,0,0.0657,0,0,0
"O_IntCur",0,0.0741,0,0,0,0,0,0,0,0,0.2082,0,0,0,0,0,0,0,0,0.124,0.1159,0.1319,0,0,0,0,0.1691,0,0,0.0969,0.091,0,0,0
"O_AesSens",0,0.0756,0,0,0.0992,0,0,0,0,0.1476,0,0,0,0,0,0,0,0,0,0.1097,0,0,0,0,0,0,0.1754,0,0,0,0.0945,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.0981,0.0978,0,0,0,0.1348,0,0,0,0,0,0,0.0665,0.0756,0,0,0.0992,0,0,0,0.1368,0.1861,0,0,0,0.1107,0,0
"angry",0.0025,0,0.0055,0,0,0.0036,0.0051,0.006,0.0021,0.0047,0,0,0.0024,0.0041,0.0027,0,0,0.0023,0,0,0.0026,0.0027,0.0032,0.005,0.0034,0.0019,0.0071,0.0067,0.0068,0.0026,0.0037,0,0,0.0057
"argument",0.0254,0,0,0,0,0,0,0,0,0,0,0,0.0369,0,0,0,0,0.0354,0,0,0,0.0499,0.0453,0,0.0463,0,0,0.0987,0.0677,0,0.0404,0,0.0885,0
