"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0.1893,0,0.2179,0,0.1744,0.1968,0.2485,0,0.3081,0.2118,0,0,0,0.7206,0,0.1372,0.1284,0,0.3027,0.158,0.2216,0.1457,0.1924,0.3439,0.3409,0,0.2389,0,0.1109,0.145,0.57,0.3857
"E_Assert",0,0,0,0.2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0.2126,0,0.2197,0.1476,0.1913,0.2408,0,0,0.1975,0.1028,0.1014,0,0,0.2468
"E_EnerLev",0.1998,0,0,0,0,0,0,0,0,0.4041,0,0,0.2283,0,0,0,0,0,0,0.2047,0,0,0,0,0,0,0,0,0,0.1082,0,0.1881,0,0
"A_Cmpn",0.0556,0,0,0,0,0,0,0,0,0.1186,0,0,0,0,0.1346,0,0,0,0,0,0.1259,0,0,0.0687,0,0,0,0,0.1024,0.0384,0,0,0,0
"A_Rspct",0,0.1137,0,0,0,0.1944,0,0,0,0,0,0,0,0,0,0,0.314,0,0,0.1479,0.2214,0.1288,0.2249,0,0,0.2367,0.2194,0.2338,0.2615,0.0845,0.0957,0,0.5298,0.3992
"A_Trust",0.0338,0.0279,0.0396,0.0636,0.0448,0,0.0464,0.0528,0.0695,0.1074,0.0723,0.0555,0.0282,0.0277,0.0505,0,0.1134,0.0319,0,0.0485,0,0.0569,0.0569,0.0361,0,0.0607,0.0779,0.0597,0,0,0.039,0.0353,0,0
"C_Org",0,0,0,0.2403,0,0,0,0,0,0,0.1946,0,0,0,0.1609,0,0,0,0.0954,0,0,0,0.1564,0.1099,0,0,0,0,0.1664,0,0,0,0.3701,0
"C_Prdctv",0.1112,0.0835,0,0,0,0,0.1352,0,0,0,0,0,0.0626,0.1002,0,0,0.1997,0.0881,0.1053,0,0.1871,0,0.1694,0,0.1553,0,0,0.1517,0,0.077,0.0804,0,0,0
"C_Rspnbl",0,0,0,0,0.0809,0.1261,0,0,0,0,0,0,0.0543,0,0,0,0,0,0,0.1011,0.1522,0,0,0,0,0.1313,0.1504,0,0,0,0,0,0,0
"N_Anxty",0.0843,0,0,0,0.0817,0,0,0.1724,0.1477,0,0,0.1105,0.0589,0.0873,0.1237,0,0,0,0,0,0.1706,0.1002,0,0,0.1055,0,0.1676,0,0,0,0.0743,0,0,0
"N_Depr",0,0,0.1165,0,0,0.1404,0,0.1303,0,0.1875,0,0,0,0,0.1189,0,0.1362,0.072,0,0.1078,0,0.1018,0,0,0.1086,0.1869,0.1705,0.139,0,0,0,0.1005,0,0.1624
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1342,0,0.0655,0.1046,0.1351,0,0,0,0.0963,0,0,0,0.1134,0,0,0,0,0
"O_IntCur",0,0,0.6317,0,0.2586,0,0,0.397,0.6119,0,0,0,0,0,0,0,0,0,0.21,0,0.4677,0.2894,0,0,0,0.4298,0,0,0,0.1752,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0.1691,0,0.2438,0.3218,0,0,0.0949,0,0,0,0,0.1335,0,0,0,0,0.2069,0.1625,0,0,0,0,0,0.1053,0.1301,0,0,0
"O_CrtvImag",0.1261,0.1001,0.1572,0.3467,0,0.2306,0,0.1486,0,0,0,0.1414,0.0779,0,0,0,0,0,0,0,0.2012,0.1342,0.1773,0,0,0,0,0,0.1759,0.0957,0,0.1307,0,0
"angry",0,0.0344,0.0466,0,0,0,0.0437,0,0,0,0,0.0615,0,0,0.05,0,0,0.0363,0,0.0531,0.0712,0,0.052,0.0414,0.0527,0.0797,0,0,0.0878,0,0.0282,0,0,0.1016
"argument",0.0018,0,0.0017,0.0032,0.0024,0.004,0.0028,0,0.0027,0.0056,0.0028,0.0025,0.0014,0.001,0.0025,0,0.0047,0.0016,0.0012,0,0.0036,0.0036,0.0046,0.0023,0.0035,0.0043,0.0047,0,0.0034,0.0015,0.0015,0,0.0093,0.0052
