"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0.1348,0,0,0,0.1327,0,0,0,0,0,0.1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.3965,0,0,0.3859,0,0,0.8554,0,0.2341,0.2722,0.206,0,0,0.364,0.1643,0,0,0,0,0,0,0,0,0,0,0.2704,0,0,0.7378,0
"E_EnerLev",0,0,0,0.0396,0,0,0.098,0,0,0,0.213,0,0,0,0.0494,0,0,0.1055,0,0.1026,0,0,0,0.1072,0,0,0,0.1719,0.0955,0,0.0935,0,0,0
"A_Cmpn",0,0.2237,0,0,0,0.3332,0,0,0,0,0,0,0,0.3162,0,0,0,0,0,0,0.1357,0.3876,0,0,0,0,0,0,0,0.2689,0.322,0,0.7569,0
"A_Rspct",0,0,0.1676,0,0,0,0.1754,0,0,0,0,0,0,0,0,0.3749,0,0,0,0,0.0829,0.1527,0,0.2294,0,0,0,0,0.1839,0.1077,0,0,0,0.1864
"A_Trust",0,0,0,0,0,0,0,0,0,0,0.2236,0,0,0,0,0,0,0.1353,0,0,0,0,0.112,0.1012,0,0,0.1108,0.197,0.1249,0,0,0,0,0
"C_Org",0,0,0,0.0405,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415,0,0.099,0.1087,0,0.0956,0.1235,0,0,0,0,0.0621,0.2869,0
"C_Prdctv",0,0,0.1014,0.0411,0,0,0,0,0,0.1098,0,0,0,0,0,0,0,0.1131,0,0,0,0,0,0,0.1207,0,0.1014,0,0,0,0,0,0.236,0.1078
"C_Rspnbl",0,0,0,0,0,0,0,0.1886,0,0,0,0.1813,0.2683,0.1233,0,0,0,0,0,0,0,0,0,0,0,0.1348,0,0,0,0.1199,0,0,0,0.2166
"N_Anxty",0,0.0539,0,0.042,0.1145,0,0.1238,0,0.1156,0,0,0.1161,0,0,0,0,0,0.1039,0,0,0.0497,0.1092,0,0.1254,0,0,0.1122,0.1943,0,0,0,0,0,0
"N_Depr",0,0.0236,0.0615,0.0185,0.0497,0,0.0435,0,0.0391,0,0,0,0,0,0.0211,0,0.0764,0.0585,0,0,0.018,0.0477,0,0.0522,0,0,0,0.0908,0,0.0386,0.0615,0,0.1357,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0,0,0.1179,0.0967,0,0,0,0
"O_IntCur",0,0,0.1871,0,0.1424,0.1752,0,0,0.3284,0,0,0.2069,0,0.1583,0,0,0,0,0,0,0.0618,0,0,0,0,0,0,0.4294,0,0.1524,0,0.0999,0,0
"O_AesSens",0,0,0,0,0.1165,0.1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1252,0,0,0,0,0,0,0,0,0.1131,0,0,0
"O_CrtvImag",0.2308,0.2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,0,0,0,0,0,0,0,0,0,0.1512,0,0
"angry",0,0.0534,0,0,0,0,0.0868,0,0,0,0,0,0,0.0857,0,0,0,0.086,0,0,0,0,0,0,0,0,0,0,0,0.0725,0.0999,0,0,0.1052
"argument",0,0.0041,0.0082,0,0.0103,0.0084,0.0087,0.0078,0.0103,0.0113,0,0.0062,0,0.0076,0,0,0.0071,0,0.0033,0,0.0035,0,0.0069,0.0078,0.0085,0.0108,0.0097,0,0.0082,0,0.0117,0,0.0353,0
