"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0.1981,0.4067,0.2468,0,0,0,0.2994,0,0,0,0.1339,0,0,0,0.3458,0.2333,0,0.1516,0,0.1535,0.2256,0.2088,0.2596,0.1693,0.2305,0,0.1893
"E_Assert",0,0,0.0696,0,0,0,0.1099,0,0,0.1487,0,0,0,0,0.114,0.2375,0,0,0.1072,0.057,0.1365,0.1052,0.1319,0.0833,0.1038,0,0,0,0,0,0.1074,0.1046,0.1549,0.0934
"E_EnerLev",0,0,0,0,0,0.3735,0,0.161,0,0,0,0,0,0,0.2563,0,0.2993,0,0.2878,0.1305,0,0,0,0,0,0,0.1949,0.3381,0,0.2319,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0.0652,0,0,0,0.11,0,0,0.1119,0,0,0,0.0643,0.1085,0,0.1355,0,0,0,0,0.1206,0,0,0,0.1011,0,0,0,0
"A_Rspct",0,0.1706,0,0,0,0,0,0,0,0,0,0.2734,0,0,0,0,0.1096,0,0.14,0,0,0.1462,0,0.106,0,0,0,0,0.1439,0.1354,0.1649,0,0,0.1392
"A_Trust",0.0645,0,0.0671,0.1143,0.1287,0,0,0.0825,0.1444,0,0.1214,0,0,0,0.1163,0,0,0.0593,0.1155,0.0549,0.126,0,0.1015,0.071,0,0.1113,0.0841,0.1001,0.1146,0.1127,0.0791,0,0,0
"C_Org",0,0.2499,0,0,0,0,0,0.0965,0,0,0,0,0,0,0,0,0,0,0.184,0,0,0,0.1496,0.1027,0,0,0.1063,0,0,0.1679,0.1355,0,0,0
"C_Prdctv",0,0,0,0,0.1996,0,0,0,0.2797,0.159,0,0,0.2514,0,0,0,0,0.0867,0,0,0.1796,0.1638,0.1805,0,0.1108,0.1709,0,0,0.1594,0,0,0,0.2819,0
"C_Rspnbl",0.0978,0,0,0,0,0,0.0924,0.1378,0,0.1008,0,0.1206,0,0,0.1336,0.2612,0,0,0,0.0666,0,0,0,0,0.104,0.1547,0,0,0.1209,0,0,0,0,0
"N_Anxty",0.2216,0.232,0.1233,0,0,0,0,0,0,0,0.3933,0,0.2992,0.2278,0,0,0.217,0,0,0,0,0,0,0.1526,0,0,0.1658,0,0,0,0,0.1596,0.3343,0
"N_Depr",0,0,0.2525,0.3316,0.3367,0,0,0,0,0.5331,0,0.3396,0.3276,0.2321,0.3214,0,0.4964,0,0,0,0,0,0.2853,0,0,0,0.3014,0.4481,0,0,0.2888,0.2799,0,0.2847
"N_EmoVol",0,0.2988,0.1201,0,0.5131,0.2453,0,0,0,0,0,0,0.2975,0,0,0,0,0,0,0.1179,0,0.2161,0,0.182,0,0,0.1803,0,0.2251,0,0,0,0,0.2321
"O_IntCur",0,0,0.0942,0.1624,0.2352,0,0,0.1585,0.174,0.1414,0.26,0,0,0.3219,0,0,0.1624,0.1001,0,0.0723,0,0.4124,0,0.0934,0,0,0.1361,0.2058,0.119,0.2761,0,0.137,0,0.1389
"O_AesSens",0.076,0.1059,0,0.1094,0.111,0.0962,0,0.0689,0,0,0,0,0,0,0.1416,0,0,0.0578,0,0.0559,0,0.1166,0,0,0.0826,0,0.0769,0,0.1057,0.1049,0.0919,0.0773,0,0
"O_CrtvImag",0.0867,0.1888,0.0973,0.1757,0,0,0.1152,0.1108,0,0,0,0,0.1766,0.1296,0,0.4304,0.1798,0.0847,0,0.0892,0.1709,0,0.1625,0,0.1517,0,0.1033,0.23,0.1295,0,0.1496,0.1046,0,0.1487
"angry",0.0371,0.0642,0.0489,0,0,0.0691,0,0.0826,0,0.0572,0.1297,0,0.1168,0.0663,0.0516,0.259,0,0.0373,0,0.0329,0,0.1034,0.048,0.0411,0,0.1225,0.0391,0.0564,0.066,0.0959,0.0385,0.04,0.2184,0.0782
"argument",0.0409,0,0,0.0707,0,0.0716,0.0482,0,0,0,0,0.0577,0.0825,0,0,0,0,0.039,0.0806,0,0.0742,0,0.0609,0,0.0464,0.0859,0,0,0,0.0723,0.0562,0.051,0.11,0
