"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2204,0,0.1132,0,0.11,0,0,0,0,0.1136,0,0,0,0,0.0756,0,0,0,0
"E_Assert",0,0,0.1036,0.1924,0,0.107,0.1134,0,0,0,0,0.1162,0.0647,0,0,0,0,0,0.1069,0,0,0.1908,0,0,0,0,0,0,0,0,0,0,0,0.0749
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.2036,0,0,0,0,0,0.1366,0.1277,0,0.1158,0,0,0,0,0,0.0881,0,0,0,0,0,0,0.3073,0
"A_Cmpn",0,0.1241,0,0,0,0,0,0,0,0,0.1054,0,0,0,0,0,0,0,0,0,0.1204,0.1545,0,0.1111,0,0,0,0,0,0,0.104,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0.0885,0,0,0,0,0,0,0,0,0,0,0.1233,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0949,0.1342,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0.1246,0,0.0948,0,0,0,0,0.1583,0.1196,0,0,0.1265,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,0,0,0,0.1087,0,0,0,0.1578,0.1206,0,0,0,0,0.0894
"C_Prdctv",0.1041,0,0,0,0,0,0.1066,0,0,0,0.1274,0,0,0,0,0.228,0,0,0.1026,0,0,0,0,0,0.1207,0,0,0,0.1139,0,0,0,0.3006,0
"C_Rspnbl",0,0,0,0,0,0,0.1681,0,0,0,0,0,0.0991,0,0,0,0,0,0.1548,0,0,0,0,0,0,0.1299,0,0,0,0,0.1896,0,0,0
"N_Anxty",0.121,0,0,0,0,0.1246,0,0,0,0,0,0.1404,0,0,0,0,0,0.1333,0,0,0,0,0,0,0,0,0.1174,0,0.1624,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0.0707,0,0.0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1001,0,0,0,0,0.1861,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1104,0,0,0,0,0,0.087,0,0.1225,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0.1806,0,0,0,0,0,0,0,0.1707,0,0,0,0,0,0,0,0,0,0.1063,0,0,0.3923,0
"O_AesSens",0,0,0,0,0.1163,0.0751,0,0,0,0,0,0,0,0,0,0,0.0545,0.0806,0,0,0,0.1239,0,0,0,0,0,0,0.0955,0,0.1114,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.093,0,0,0.1235,0.1068,0,0,0,0,0,0,0,0,0,0,0.0962,0,0,0,0,0.1555,0,0,0,0.1241,0,0.0892
"angry",0.1337,0,0.1848,0,0,0,0,0,0,0.1221,0.176,0.1484,0,0,0,0,0,0,0,0,0,0.2142,0.1191,0,0,0,0,0,0.1591,0,0,0.1669,0,0.1207
"argument",0,0.0396,0,0.0517,0,0,0,0,0,0,0,0,0,0.0523,0,0,0,0,0,0,0,0,0,0.0586,0,0,0,0.0622,0,0,0,0,0.1188,0
