"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0.3855,0,0,0,0.2116,0,0,0.2219,0,0,0.3931,0,0,0.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.0811,0,0,0.1061,0,0,0,0.0582,0,0.1975,0,0,0.0466,0,0,0.1724,0.0845,0,0.1156,0,0,0,0,0,0,0,0.1519,0.1018,0,0.0568,0,0,0,0
"E_EnerLev",0,0.1138,0,0,0.1173,0,0,0,0,0,0,0,0.0646,0.0586,0.1039,0,0,0,0,0.1229,0,0,0,0,0,0.0914,0,0,0,0.0619,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0.0917,0,0,0.043,0.0699,0,0,0,0,0,0.124,0,0.0535,0,0.0454,0,0,0.0968,0,0,0.0392,0,0,0
"A_Rspct",0,0,0,0,0,0.2061,0.2278,0,0,0,0,0,0,0.0906,0.1626,0,0,0,0,0,0,0.2342,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",3.6691,0,0,2.2308,10.1314,0,0,0,0,0,0,0,0,0,0,0,0,4.8206,0,0,1.9189,0,1.3764,0,0,1.5251,4.1768,0,0,0,1.188,0,4.6835,3.7639
"C_Org",0,0.2491,0,0,0,0.1498,0,0,0,0.3008,0,0.1413,0,0,0.1526,0,0,0,0,0,0.2582,0.1902,0,0.1781,0.1184,0,0,0,0,0,0,0,0.3145,0
"C_Prdctv",0,0,0,0,0,0.1121,0,0,0,0.2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1304,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.1087,0,0,0.1338,0,0,0,0,0,0,0,0,0,0,0,0,0.1315,0,0.1215,0,0,0,0.0962,0,0.0933,0,0.1258,0.0913,0,0,0,0.2435,0
"N_Anxty",0.0817,0.0363,0.0383,0.0603,0,0.0254,0.1013,0.0349,0.0169,0,0,0,0,0.0375,0,0.2456,0,0,0,0.0335,0.0872,0.0447,0.0418,0.0435,0,0,0.0459,0.0712,0,0.0265,0.0263,0.0199,0.0982,0
"N_Depr",0,0,0,0,0,0.0631,0,0,0.0785,0.1353,0,0,0,0,0,0,0.1224,0,0,0,0,0,0,0.0993,0,0,0,0.1169,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0.1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1469,0,0,0,0,0,0,0.1172,0,0,0,0,0
"O_IntCur",0.1631,0,0,0,0,0,0,0,0,0,0,0.146,0,0.1383,0,0,0.1806,0,0,0,0,0,0,0.1764,0.1149,0,0.2441,0.201,0.1721,0.1209,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0.2,0,0,0,0,0.2471,0,0,0.1492,0,0,0,0,0,0.1892,0,0.1216,0,0,0.2123
"O_CrtvImag",0.1736,0,0,0,0,0.0932,0.1438,0,0,0,0.1826,0,0,0.076,0,0,0,0,0,0,0,0.1689,0,0,0,0,0,0.1539,0.1369,0,0,0.1556,0.2851,0
"angry",0.1108,0,0.1045,0,0,0,0,0,0.1034,0.1779,0.1919,0,0,0,0.0962,0,0,0,0,0,0,0,0.0726,0.0894,0,0.1049,0,0,0.1064,0,0,0,0,0.1158
"argument",0,0,0.084,0,0,0,0,0,0,0.144,0,0,0,0.0411,0,0,0,0,0.1285,0.0979,0,0,0,0,0,0,0,0,0,0.0557,0,0,0.1578,0
