"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0.0962,0,0,0,0,0.1032,0,0,0,0,0,0,0,0,0,0,0,0.1078,0,0,0.4271,0.1223
"E_Assert",0,0,0,0,0,0,0,0.2239,0,0.1381,0,0,0,0,0,0,0.2105,0,0.1078,0,0,0.2026,0,0,0,0.2531,0,0.262,0,0,0,0,0.6152,0.2031
"E_EnerLev",0.0689,0.056,0,0,0,0,0.0688,0,0.0961,0,0,0,0,0,0.1324,0,0.0969,0,0,0.1092,0.1091,0,0.1254,0,0,0.1153,0.0752,0,0,0,0,0,0,0.125
"A_Cmpn",0.0673,0.0452,0,0,0.1276,0,0,0,0,0,0.1096,0.1453,0.063,0,0,0.2913,0.0997,0,0.0538,0,0.1503,0,0.1342,0,0,0,0,0.0988,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1456,0,0.2556,0,0,0.0467,0,0.1066,0.1069,0.0988,0,0.0699,0,0.0695,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0.0476,0.0935,0.0513,0.0942,0.0783,0.045,0,0.1007,0,0.0669,0.0536,0.0386,0.0917,0,0.0854,0.0807,0.0539,0.0539,0,0,0,0.0937,0,0,0,0.2207,0.0728
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5499,0,0,0,0,0,0,0,0.116,0,0,0,0.2196,0,0,0,0.224,0,0.1525
"C_Prdctv",0.1376,0.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2206,0,0,0,0,0.3056,0,0,0.1586,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3108,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0.1787,0,0,0,0.1234,0,0,0,0,0.1833,0,0,0,0,0.141,0,0,0,0.1834,0,0,0,0,0.1187,0,0.2264,0,0.2218,0.2404,0,0
"N_Depr",0.0587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673,0.0465,0,0,0,0.0947,0,0.0638,0,0,0.1014,0,0,0,0.1178,0,0
"N_EmoVol",0.0601,0,0.1223,0,0,0,0.0608,0,0.0971,0,0,0,0,0,0.1306,0,0,0,0,0,0.103,0,0,0.0612,0.063,0,0,0.1225,0.1184,0,0,0.114,0.2657,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0.2942,0,0,0,0,0.3746,2.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2162,0,0,0,0
"O_AesSens",0.0749,0.0596,0,0,0.1957,0.1328,0,0,0.104,0.0764,0,0,0,0,0.1349,0,0.1096,0,0,0,0,0,0,0,0,0.131,0,0,0,0,0.1462,0,0,0
"O_CrtvImag",0,0.0509,0,0,0,0,0,0.0729,0,0,0.1174,0.1389,0,0,0,0,0,0,0,0,0,0,0,0.0668,0,0,0,0,0,0,0,0.1341,0,0
"angry",0,0,0,0.262,0,0,0.125,0.1706,0.2044,0,0,0.2476,0,0,0,0,0,0,0,0,0.2402,0,0,0,0,0,0,0,0,0,0,0,0.5549,0.195
"argument",0,0,0.0472,0,0,0,0,0,0,0.0468,0,0,0.0615,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0.0505,0,0.1414,0
