"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.0972,0,0,0,0,0.1677,0,0.1466,0,0,0,0.1038,0,0,0,0,0,0,0.1204,0,0,0,0,0,0,0,0,0.1573
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1284,0,0,0,0.1172,0,0,0,0,0,0,0,0,0,0.0882,0.1093,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.4863,0,0,0,0,0,0,0,0,0,0,0,0.2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0.1538,0,0,0,0.1049,0,0,0,0.145,0,0,0,0,0,0,0.113,0,0,0.0836,0,0,0,0.1684,0,0,0,0,0,0
"A_Rspct",0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1185,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.0533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407,0.0445,0,0.0603,0,0,0.1277,0,0,0,0.0648,0,0,0.0791,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,0,0,0,0,0.1793,0,0,0.1249,0,0,0,0,0,0,0,0,0.2875,0
"C_Prdctv",0,0,0.2475,0.1635,0,0,0,0,0,0,0,0,0,0,0,0.4216,0,0,0.2759,0.1772,0,0,0,0,0.1252,0,0.1949,0,0,0,0,0,0.6273,0.1324
"C_Rspnbl",0,0,0,0,0,0,0.0782,0,0,0.1146,0,0,0,0,0,0,0,0,0,0.1208,0,0,0,0,0,0.1055,0,0.1635,0,0,0.1222,0,0,0.0967
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1136,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0.0951,0,0,0,0,0,0,0.0624,0,0.055,0,0,0,0,0,0.0716,0,0,0.0476,0,0,0,0.0976,0,0,0,0,0,0.0492
"N_EmoVol",0,0.0956,0,0,0.1548,0,0,0,0,0,0.1435,0,0,0,0,0,0,0.0788,0,0.0898,0,0.112,0,0.0752,0.0672,0,0,0,0.0759,0,0.1069,0.0813,0,0.0885
"O_IntCur",0,0,0,0,0.1112,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1208,0,0,0,0
"O_AesSens",0,0,0,0.3389,0,0,0,0,0,0,0,0,0,0,0.1743,0,0,0,0,0,0,0,0,0,0.1339,0.1379,0,0,0.1415,0,0.1895,0,0,0
"O_CrtvImag",0,0.1228,0,0,0,0,0,0,0,0.0917,0,0,0,0,0,0,0.0769,0.0628,0,0,0,0.163,0.1481,0,0,0,0,0.1319,0,0,0,0.0913,0,0
"angry",0,0,0.126,0,0,0,0,0,0,0.1557,0,0,0.1649,0,0,0,0,0,0,0,0,0.2841,0,0,0,0,0,0,0,0,0,0,0,0.1293
"argument",0.0073,0,0,0.0076,0,0,0.0058,0.0057,0,0.0087,0.0086,0,0.0143,0,0.007,0,0,0.0067,0,0.0104,0.0109,0,0.0153,0,0,0.01,0.0118,0.0115,0.0086,0.0091,0.01,0,0.2264,0
