"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,-1.1978,0,0,0,0,0,0.7734,0,-0.6192,0,0,0,0.5055,0,0.418,0.2811,-0.1629,-0.3056,0,0.03,0,0,0,0,0.0416,0,0,0,0,0,0,0,0
"E_Assert",1.0014,0,0,0,0,-0.3746,-0.7958,0,0,0,-0.3683,0,0.0684,0,0,0,0,-0.2921,0.0727,-0.444,-0.0906,0,0.1759,0,-0.322,0,-0.4781,-0.283,0.3336,0,-0.1596,0.4137,0,0
"E_EnerLev",0,0.0302,0,0,-0.4295,0,0,-0.1198,0.1808,-0.3037,0.1859,0,0,0,0,0,0,-0.2513,0,0.1523,0,0.2337,0,-0.2035,0,0,-0.4014,0,0,-0.4795,0.4527,0,0,0
"A_Cmpn",0.3411,0,0,0,-0.2077,1.2847,0,0,0.0589,0,0,0,0,0,0,0,-0.0435,0.302,0,-0.4775,0.2392,0,0,-0.4161,0,0.1642,0,0.3646,0,0,0.2381,0,0.7468,0
"A_Rspct",-0.3493,0,0.2759,0,0,0,0,0,-0.1788,0,0,0,0,0,0.3704,-0.3464,0,-0.0424,-0.521,-0.1156,0,-0.0849,0,0,-0.1261,0,0,0,0,0,0,0,0,0.3554
"A_Trust",0,0,0,-2.5633,0.2973,0,0,-1.2018,2.6262,0,0,0,3.523,0.6527,0,5.751,1.7159,0.0954,0,0.5261,0,0.3265,-1.9948,0,3.8427,-0.4897,-2.0492,0.0973,1.3871,0.431,-2.3142,-1.4603,0,-0.208
"C_Org",-0.6634,0,-0.4592,0,0.4989,0,0,-0.6136,0,-0.3813,-0.1624,0,-1.1402,-0.1465,0,0,0,0,0,-0.2668,0,0.1468,0.084,-0.1426,0,0,-0.5326,0.2748,0,0,0,0.3214,0,0
"C_Prdctv",0,-0.3136,-0.1603,0,0,0.1868,0.7669,0,0,-0.4534,0.2102,0.4854,0,-0.3219,0.0103,0,0,-0.4063,0.531,0.1573,0.6486,0.2888,0.471,0,-0.1868,-0.6526,-0.3794,0.145,-0.2603,-0.0518,0.01,0,0,-0.8046
"C_Rspnbl",0.1515,0,0,0,0.2775,0,0,-0.1862,0,0.1885,0,0,0.45,0,0,0,0.2571,0,0,0.2227,0,-0.4035,0,0,0,-0.2684,0.4419,0,0,0.1218,0,0.0383,-0.1349,-0.3109
"N_Anxty",-0.1589,0.463,0,0,0,0,0,0.1327,-0.5902,0,0,0,-0.1469,0,0,-0.4404,0,0,0,0.2087,-0.2209,0,0.143,-0.2528,0,0,0.6004,0,-0.3123,0,0.5407,0,0,0.096
"N_Depr",0,0,0,0.168,-0.1564,0,0.4043,0,-0.3095,0.1154,0,0,-0.1411,0,0.1633,0,0.1405,0,-0.0808,-0.0859,-0.3906,-0.1974,0.169,0.2201,-0.2066,0,0,-0.3019,0.207,0.0204,0,0,-0.3425,0
"N_EmoVol",-0.2718,0.4552,0,-0.3313,0.0555,0,0.2157,0,-0.1278,0,0.0329,0,-0.222,-0.3095,-0.1162,-0.8588,-0.2726,0.2475,0.1374,0.2329,0,0.4112,0,-0.1547,0.2805,0.3776,0.5543,0.6244,-0.3886,-0.4185,0.0317,0.2099,0,-0.0382
"O_IntCur",0.2832,-0.5044,-0.6047,-1.5581,0,-2.0043,-0.4541,0,1.7795,0.3245,0.8216,0.4504,0,0.6896,1.6224,0.5282,-1.507,0.5257,0.0555,-0.8357,-0.8239,1.3605,-0.232,0.1393,0.8328,1.5009,-2.0222,0.7694,0.6229,-0.2057,-0.5494,-0.2141,-0.611,2.8496
"O_AesSens",0,0,0,0,0,0,0.182,0.5789,-0.1031,0,0,0,0,0,0,0,0,-0.2093,0,0.1364,0,0,0,0,0.1636,0.3004,0,0,0,0.1545,0.1787,0,0,0
"O_CrtvImag",0,0,-0.0724,0,0,0,0.1483,0,-0.1598,0,0,0,0,0,0,0,-0.2667,-0.1555,0.0056,0,0,0,0,0,0,-0.2241,0.2988,-0.1623,-0.314,0,0,-0.3022,0,-0.3962
"angry",0.1242,-0.1434,-0.2256,0.4071,0.4596,-0.1782,0.0821,-0.3051,0,-0.2176,0.1689,0.0356,-0.184,0.2301,0.5686,0.8764,0,0.3067,0.648,-0.1646,-0.5937,0.6218,-0.1971,0.0165,0.162,0.0085,0,0,0.0597,0.0699,-0.2507,-0.1972,-0.7746,-0.1786
"argument",-1.2452,0.8949,0,-0.1122,0,1.0903,-0.4906,-0.0211,0.403,0.1584,0.221,0,1.5147,-0.4005,-0.6256,0,-0.6223,0.2707,-0.5877,0.037,0,0.5909,-0.8965,-1.1255,0,0.5979,1.1477,1.4937,0.1335,0.1287,0.6815,-0.7069,0.2045,-1.204
