"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.7437,0,0,0,0,0,0.0685,0,0,0,0,-0.1631,0,0,0,0,0,0,0,0,0,0,-0.2749,0.2706,0,0,0,0
"E_Assert",0,0,0,0,0,0.1395,0.0359,0.1462,0,0,0,-0.511,0.5319,0,0,-0.1841,0.0976,0,-0.1143,0,0,0,0,0,0,-0.1388,0,0,-0.2429,0,-0.2833,0,0,0
"E_EnerLev",0,0.2032,0,0.2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1687,0,0,0.2364,0,0,0,0,0.3844,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,-0.1451,0,0,0,0,0,0,0,0.1877,0,0.4326,0,0,0.2205,0,0,0.2018,0,0.3108,-0.4322,0,0.0678,0,0,0.201,0,0,0,0.2286,0
"A_Rspct",0,0,0,0,0,0,0,-0.1908,0.5426,0,0.3988,0,0.6437,0,0,0,0.5312,0,0,0,0.2494,-0.1547,0,0,0,0,0.4156,0,0,0,0,0,0,0
"A_Trust",0,0,0,0.3998,0.7829,0,0.3071,0,0,-0.1881,0,0,0,-0.3786,0,0,0,0,0.2578,0,0,0,0.1238,0,0,0,0,0.1771,0,0,0,-0.438,0,0
"C_Org",-0.7192,0,0,0,0,-0.2766,0,0,0.3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1018,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,-0.235,0,0.2564,0,0,0,0,0,0,0,0,-0.2345,0,0,0,0.0652,0.1776,0,0,-0.3235,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0.3103,0,0,-0.1059,0,0,0,0,0.4326,0,0,0,0,0,0,0,0,0.2522,-0.0225,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.1005,-0.4003,0,0,0,0,0,0,0,0,0,0,0,-0.3309,0.1589,0,0,0,0.2037,0,0.1645,0,0,0.1124,0.2466,0,0,0,0.3642,0
"N_EmoVol",0,0,0,0,-0.0491,0,0,0,0,0,0,0,0,-0.4328,0,0,0,0,0,0,0,0,0,0,-0.3735,0,0,0,0.1784,0,0,-0.188,0,0
"O_IntCur",-0.2967,-0.6444,0.1453,0,0,0,0.3908,0,0.283,-0.4444,0.1785,0,0,-0.5565,0.3131,0,0.3123,0,-0.6649,0,0,0.4705,0,-0.1934,0,0.574,0,0,-1.073,0.5056,-0.4309,0,0,0
"O_AesSens",-0.1721,-0.1277,0,0,0,0.4894,0,0,0.1986,-0.202,0.2902,0.3726,-0.3917,0,0.1557,0,0,0.2612,-0.7977,0.006,-0.4345,-0.1712,0,-0.1374,0.1193,0.5957,0,0,-1.064,0.4045,-0.2612,-0.0944,-0.7918,0.3405
"O_CrtvImag",0.1052,0,0,-0.241,0,0,0,0,0,0,0,0,0,0.0914,0,0.445,0,-0.3909,0,0,0,0,0,0,0,0.2804,0,0.255,0,0,0,0.4389,0,0.1791
"angry",0,0,0,0,-0.3961,-0.2638,0.3098,0,0,0,0,0,0,0,0.3238,0,0,0,0,0.3278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1496
"argument",0,0,0,0,0,-0.4444,0,0,0,0,0,0,0,0,-0.1873,0,0,0,0,0,0,0,0,0,-0.2143,0,0,0,0,-0.1026,0,0,-0.3594,0
