"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,-2.0929,0,0,0,-0.8623,0,0,-1.3768,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0.1702,0,0,0,0,0,0,0,0,-0.1011,0,0,0,0,0,0,0,-0.2798,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0.3653,0,1.0487,1.4169,0,0,0.2823,0,0,0,0,0,0,0.4137,0,0,0,0,0,0,-0.5206,0,0,0,0,0,0.5538,0
"A_Cmpn",0,0,0,0,0.2003,-0.2963,0,0,0,0,0,0,0,0.7407,0,0,0,0,-0.4724,0,-0.1725,0,0,0.3453,0,0,0.2343,0,-0.2784,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.2269,0,0,0,0,0,0,0,0,0,-0.1709,0,0,0,0,0,-0.093,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0.624,0,0,0,0,0,-0.2732,0,0,0,0.0438,0,0,0,0.2456,0,0,0,0,0,0,0
"C_Org",0.6087,0,0,0,0,0.2515,0,0,0,0,0,-0.3542,0,0,0,0.3858,0,0,0,0,-0.2839,0,0.421,-0.205,0.074,0,0,-0.2913,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.2351,0,0,0,0,0,0,-0.3129,0,0,-0.7974,0.3475,0,0,0,0,0,0,0.4546,0,0.0592,-0.3741,0,0,0,0,0,0,0,0
"C_Rspnbl",0.6257,0.5183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6864,0,0,0,0,0,0,0,0,0,0.0541,0.339,0,0,0,0,0,0,0
"N_Anxty",0.8653,-0.4407,-1.4562,0.618,-0.6896,1.0187,1.4735,0.5976,0,0,0.2201,1.197,-0.3227,-0.5946,0.6226,1.9356,-0.5344,-0.8053,0.7303,0.377,0.3344,-0.137,-0.4113,-1.0203,-1.412,0.4255,-0.2363,0.7275,0.1406,1.3539,0.2082,-0.3058,-0.2432,-0.2367
"N_Depr",0,0,0,-0.174,0,0,0,0,0,0.2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,0,0.2994,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.0707,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.1265,0,0,0,0,-0.1887,0.0273,0,0,0,0,0
"O_IntCur",0.3033,0,0,0,0,-0.4349,0,0,0,0,0,-0.2337,0,0,0,0,0,0,0,0,-0.2229,0.3053,0,0,0,0,0,0,0,0.0229,0,0,0,0
"O_AesSens",0,-0.2981,-0.261,-0.6696,0,0,0,0,0,0,0,0.2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194,0,0,-0.2894,0,0.1677,0,0,0,0,-0.2313,0,0,0,0.4691
"argument",0.4864,0,0,0,0,-0.2874,0,0,0.7082,-0.3524,0,0,0,0,0,0,0.7527,0.2933,0,0,0,0,0,0,0,0,0,0,0,-0.3807,-0.6876,0,0.2326,-0.4906
