"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0.2124,0,0,0,0,0,0,0,-0.3131,0,0,0,0,0,0.0891,0,0,0,0.2893,0.164,-0.4306,-0.3323,0,0.2888,0.4275,0,0,0.1797,0,0,0
"E_Assert",0,0,0,0,0,0,-0.1487,0,0,0,0.4629,0,0,-0.6154,0,0,0,0,0.0327,0,0,0,0,0,0,0,0,0,-0.4258,0,0,0,0,0
"E_EnerLev",0,0,0,0.0284,0,0.4891,0,0,0,-0.8545,0,0.3278,0,0.0866,0,0,0,-0.3664,0,-0.0835,0.6158,0,0,0,0,0,0,0.507,0,0,-0.1482,0,0,0
"A_Cmpn",0,-0.1761,-0.1891,0,0,0,0,0,0,0,-0.251,0,0,0,0,0,0.2123,0,0,0,0.0543,0,0,0,0.3627,0,0,0,-0.5483,0,0.142,-0.1779,0,0
"A_Rspct",-0.2681,-0.2242,0.2093,0.4909,0,0,0,0,0,0,0,0,0,-0.1402,0,0,0,0,0.3221,-0.128,0,-0.0397,0,0,-0.423,0,-0.1485,0,0,0,0,0,0,0
"A_Trust",0,-0.3847,-0.3285,0,0,0,0.1851,0,0.8139,-0.1743,-0.1196,0,0,0,0,-0.3682,0,0,-0.2118,0,0,0,0.1709,0.5592,0,0,0,0.4342,-0.2646,0,-0.2809,0,0.2821,0
"C_Org",-0.4448,0,0,0,0,0,0,0,0,0,0,0,0.2791,-0.1915,0,0,0,0,0,0,0,0,0,-0.3288,0,0,0,0.2674,0,0,0.0291,-0.1651,0,-0.2881
"C_Prdctv",0,0,0.3834,-0.3999,0,0,0.2382,0,0.0236,0,0,0,-0.291,0.592,0,0,-0.892,0.1461,-0.3433,-0.082,-0.317,0.2824,0,0.2362,-0.1225,0,0.5042,0,0,0,0.3125,0.0771,-0.6221,0
"C_Rspnbl",0,0,0,0,0,-0.159,0,0,0,-0.252,0,0,0,0.5665,0,0,0,0,0,-0.5818,-0.3845,0,-0.2108,0,0.214,-0.1321,0,0,0,0,0,-0.4597,-0.2086,-0.2985
"N_Anxty",0,1.106,0,0,0,0,0,0,0,0,0,0,0,-1.1256,0,-0.8039,0,0,0,0,0,0,0,0,-0.4034,0,-0.0701,0,0,0,0,0,0,0
"N_Depr",-0.4714,0,-0.7261,-0.2195,-0.2791,-0.1714,-0.2577,0.6848,-0.213,-1.0321,0,0,-0.2266,-0.3737,-0.1142,0,-0.3629,-0.0903,0,0.1071,0.8788,0,-0.2307,-0.1618,-0.5575,0.1202,0.3167,0.8754,0.0348,-0.0063,0,-0.6774,0.4158,0
"N_EmoVol",0,0,0,0,0,-0.0953,0,-0.3216,0,0,0,0,0,0,-0.1147,0,0.1242,0.215,-0.1741,0,0,0,0,-0.1787,0,0,0.4684,0,0.0936,0,0,0,0,0
"O_IntCur",0.2894,0,-0.0201,0.0834,0,0,0,0,0,0.2629,0.5219,0,0,0.3837,0.2636,0,0,0.2671,0,0,0,0.1599,-0.2321,0.0355,0,0,0,0,0,0.033,-0.4723,0,0,0.4159
"O_AesSens",0,0,-0.7136,0,0,0,0,-0.787,0,0.7185,-0.6052,0,0,0,0.8223,0,0,0,0,0.2438,0,0,0,0,0,0,0,0,0,0,0.564,0,0,0
"O_CrtvImag",0,0,-0.0751,0,0,-0.4273,0,0,0,0.3443,0,0,0,0.1132,0,-0.3224,0,0,0,-0.1546,0,0,0,0,0,0.2573,0,-0.3096,0,0,-0.4554,0.0472,0,0
"angry",-0.5188,0.1637,-0.8419,-0.4312,-0.8365,0,0.1412,0.7117,-0.5063,-0.4917,-0.0166,0,0.2535,0,0,0,0,-0.1182,0.1163,-0.6876,0.4659,0,0,0,0,-0.1487,0,0.6921,0,0.3662,0,-0.3512,0,0.2681
"argument",-0.2071,-0.0266,0,0.4768,0,0.957,-0.4647,0.4001,-0.2755,0,-0.2755,0,0.3883,0,0,0,0,-0.2276,0.3023,0.1005,0.5532,0,-0.2362,-0.5366,0,-0.3238,-0.3866,0,0.3605,-0.6957,0,0,0.4461,0
