"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0.1649,0,0,0,0,0,0,0.1211,0,0,0,0,0,0.1072,0,0,0.1443,0,0,0,0.0839,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0.0649,0.0299,0.0543,0,0,0,0,0.0832,0.0757,0.0451,0,0.0615,0,0,0,0,0.1208,0.06,0,0,0,0,0.0669,0.0638,0.0785,0,0,0,0.0562,0,0,0.0491
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1128,0,0,0,0.2051,0.1171,0,0,0,0,0,0.098,0,0,0,0,0,0.136,0,0
"A_Cmpn",0.2795,0,0.2793,0,0.1933,0,0,0,0,0.3269,0,0,0,0,0,0,0.2466,0,0,0,0.1245,0,0,0,0,0,0,0,0,0,0,0.3439,0,0
"A_Rspct",0.1416,0,0.1366,0,0,0.1442,0.1318,0,0,0,0.1779,0,0.208,0,0,0.2855,0,0,0,0,0,0.1154,0,0,0,0,0,0,0,0,0,0,0.296,0
"A_Trust",0,0,0,0,0.1003,0,0,0,0,0,0.131,0.1044,0,0,0,0,0,0,0,0,0.0602,0,0.1412,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2214,0,0,0,0,0.1196,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0.1956,0,0,0,0,0,0,0,0,0,0,0,0.1374,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0.7256,0.479,0,0,0,0,0,0.214,0,0,0,0,0,0,0,0,0.2501,0,0,0,0,0,0.2936,0,0
"N_Anxty",0.1747,0.2336,0,0,0,0,0,0,0.1855,0,0.1576,0,0.1842,0,0.1361,0,0,0,0,0.1741,0,0.0988,0,0,0.1474,0,0.1621,0,0,0,0,0.1704,0,0
"N_Depr",0,0.1965,0.1114,0,0,0,0,0,0,0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0.0913,0,0,0,0.1399,0,0.1196,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1845,0.1305,0,0,0,0,0,0.1051,0.1485,0.1576,0.0943,0,0,0,0,0.0779
"O_IntCur",0,0,0.1186,0,0.1044,0,0,0.107,0.128,0,0,0.0965,0,0,0,0.2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1272,0,0,0,0
"O_AesSens",0,0,0,0.0506,0,0,0.1004,0,0.1028,0,0,0,0,0,0.1202,0,0,0,0,0,0,0.104,0,0.1359,0,0.1164,0,0,0,0,0.1135,0,0,0.0931
"O_CrtvImag",0,0,0,0,0,0,0,0.0807,0,0,0.1474,0,0.1264,0,0,0,0,0,0,0.1364,0,0,0,0.0958,0,0,0,0,0,0,0,0.1272,0,0
"angry",0,0,0,0.0467,0.1183,0.0898,0.1198,0,0,0,0.1075,0.073,0.1377,0,0,0,0,0.096,0.1851,0.0853,0,0.0959,0,0,0.0971,0,0,0,0,0,0.0818,0,0.3728,0.0602
"argument",0,0,0,0.0341,0,0,0.0644,0,0,0,0,0.0641,0,0,0,0,0,0.0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1439,0
