"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1508,0.0965,0,0.0938,0,0.1682,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.0732,0,0,0,0,0,0,0,0,0.1056,0,0,0,0.0701,0,0,0,0.0659,0.0779,0,0.0909,0.1179,0.1004,0,0.0764,0,0.0982,0.0544,0,0.093,0,0.0886,0,0.1102
"E_EnerLev",9.0313,3.7972,0,23.5637,0,96.6148,25.0975,0,9.5019,22.6827,15.5049,20.846,30.0592,20.8524,0,42.0943,82.4975,0,57.4362,58.1231,0,0,3.366,0,0,0,15.8081,0,20.9696,81.9406,2.9049,0,368.6544,29.4197
"A_Cmpn",0,0.1606,0.1635,0,0.1836,0.15,0,0,0,0,0,0.1746,0,0,0,0,0,0,0,0,0.163,0,0,0,0,0,0.1299,0,0,0,0.0894,0,0,0
"A_Rspct",0,0,0,0,0,0.149,0.0902,0,0.1182,0.1649,0,0.1534,0,0,0,0,0,0,0,0,0,0.148,0,0,0.1025,0.1169,0,0,0,0,0,0,0.3337,0
"A_Trust",0,0,0.1594,0,0.1941,0,0,0.0886,0.1084,0,0,0,0,0,0.1072,0.4978,0,0,0,0.0932,0,0,0.1233,0,0.1008,0,0,0,0,0.1117,0,0.1069,0.4081,0
"C_Org",0.1082,0,0.1139,0,0,0,0,0,0,0,0,0,0.1682,0,0.1301,0,0.169,0.1106,0,0,0,0,0.1432,0.1173,0,0,0,0,0,0,0,0.1265,0,0.1772
"C_Prdctv",0.1008,0,0,0.149,0,0,0,0,0,0.1368,0,0.1098,0,0,0,0,0.1804,0,0,0,0,0,0,0,0.1147,0.1356,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.1072,0,0,0,0.086,0,0,0.0666,0,0.1195,0.0667,0,0,0,0.0828,0.087,0,0,0,0.111,0,0.0921,0.1013,0,0,0,0,0,0.0903,0,0
"N_Anxty",0,0,0.105,0.1155,0.1697,0,0.0858,0.0846,0,0,0.0719,0,0,0.0915,0.1244,0,0.1513,0,0.1264,0.0933,0.1188,0,0.1015,0.087,0,0,0.1247,0,0,0.1229,0,0.0972,0,0
"N_Depr",0,0.1556,0,0,0,0.1447,0,0,0,0,0,0,0,0,0,0.4533,0,0,0.1279,0,0,0,0,0,0,0,0,0.1074,0,0,0,0,0,0
"N_EmoVol",0,0.1148,0.0955,0.1376,0.1395,0.1333,0,0,0.0892,0.0994,0,0,0,0.0774,0.1071,0,0,0.072,0,0.1335,0.1353,0,0,0.082,0,0,0,0.0714,0.0923,0,0.0795,0.1052,0.5474,0.1427
"O_IntCur",0.0695,0,0,0.0923,0.1144,0.0879,0,0.0775,0,0,0,0.0823,0,0.0487,0,0.2465,0,0.0623,0.0779,0,0,0.1253,0,0.0732,0.0662,0.0949,0,0.0728,0,0.0937,0,0,0,0.1132
"O_AesSens",0,0,0.2138,0,0,0.2547,0,0,0.195,0.3011,0,0,0,0,0.3498,0.7408,0,0,0,0.268,0,0.2964,0,0.1979,0,0,0.2675,0,0,0,0.1659,0,0,0
"O_CrtvImag",0,0.554,0,0,0,0.5508,0,0,0,0.3873,0,0,0,0.7925,0,0,0,0.2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3008,0,0
"angry",0,0.1056,0,0.1081,0,0,0,0.0838,0,0,0,0,0.102,0,0.0934,0.3215,0,0,0.0834,0,0.1158,0.1225,0,0,0,0,0.0923,0,0.075,0,0,0,0,0.1139
"argument",0,0.035,0.0302,0.0428,0.037,0,0.019,0,0,0,0,0.0306,0,0.0155,0.0263,0,0,0.0152,0.0252,0,0,0,0.0214,0.0202,0.0201,0,0.0259,0.0173,0,0.0293,0.0271,0.0217,0.1128,0
