"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.1922,0,0,0,0,0.1134,0,0,0,0.1788,0,0,0,0,0,0,0,0,0.2042,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1158,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0.1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839,0,0,0,0,0,0.1007,0,0,0,0,0
"C_Org",0,0,0,0,0,0.0569,0,0,0,0,0,0.0779,0,0,0,0,0,0,0,0,0,0.3317,0,0.1319,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1569,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1258,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0.2542,0,0.085,0,0.0793,0,0,0.0602,0,0,0,0,0,0,0,0.0566,0,0,0,0,0,0,0.0983,0.0591,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1082,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.1327,0,0,0,0.3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1292,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1371,0,0,0,0
"O_AesSens",0.0406,0,0.0172,0.0083,0,0,0,0,0.0173,0,0,0.0163,0.0145,0,0.0164,0,0,0.0201,0,0.0095,0,0.0656,0,0,0,0,0,0.0151,0.0128,0.013,0.0093,0.0278,0,0
"O_CrtvImag",0.0814,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,0,0.1072,0.1163,0.0998,0,0,0,0,0,0,0,0,0,0,0,0,0.1468,0,0
"angry",0,0,0,0.0208,0,0,0,0.0402,0,0,0,0.0326,0.0365,0.0187,0.0367,0,0,0.0384,0,0.0281,0,0.122,0.0284,0,0,0,0,0,0.026,0,0,0,0,0.0422
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341,0.0805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2843,0
