"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2681,0.2554,0,0.1828,0,0.468,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",-0.1891,0,0,0,0,0,0,0,0,0.2989,0,0,0,-0.0842,0,0,0,0.2761,0.1893,0,-0.2377,0.3355,0.2543,0,0.3419,0,-0.2464,-0.1693,0,-0.2024,0,-0.1235,0,0.1469
"E_EnerLev",4.1765,-0.3883,0,-8.1448,0,41.5006,13.0305,0,-3.8673,-8.7874,8.5078,-10.1546,-11.5444,13.7431,0,5.2736,-26.7061,0,-27.2521,-30.6857,0,0,0.4897,0,0,0,-6.0142,0,10.8392,-30.5244,1.4721,0,-53.7049,9.4623
"A_Cmpn",0,0.0513,-0.3436,0,0.4881,0.3105,0,0,0,0,0,0.4652,0,0,0,0,0,0,0,0,0.4955,0,0,0,0,0,0.3789,0,0,0,-0.2484,0,0,0
"A_Rspct",0,0,0,0,0,0.4439,-0.3628,0,0.4057,-0.6697,0,0.3611,0,0,0,0,0,0,0,0,0,-0.0493,0,0,-0.1822,0.267,0,0,0,0,0,0,-0.428,0
"A_Trust",0,0,-0.8924,0,-0.2803,0,0,-0.2345,0.2468,0,0,0,0,0,-0.1754,-0.4835,0,0,0,0.6805,0,0,-0.4082,0,-0.3593,0,0,0,0,0.278,0,-0.137,0.9612,0
"C_Org",-0.1398,0,0.0977,0,0,0,0,0,0,0,0,0,-0.0774,0,0.3599,0,-0.3246,0.2669,0,0,0,0,0.1829,-0.2475,0,0,0,0,0,0,0,-0.2216,0,-0.1689
"C_Prdctv",-0.3256,0,0,0.2511,0,0,0,0,0,-0.3055,0,0.1579,0,0,0,0,0.191,0,0,0,0,0,0,0,0.1276,0.3778,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,-0.2109,0,0,0,0.1583,0,0,-0.5194,0,0.3073,0.0396,0,0,0,-0.139,0.2357,0,0,0,-0.1821,0,0.1787,-0.1697,0,0,0,0,0,0.1917,0,0
"N_Anxty",0,0,-0.1234,-0.3915,0.7548,0,0.1582,-0.1191,0,0,0.3569,0,0,0.5151,-0.1772,0,-0.2097,0,-0.5545,0.2206,0.09,0,-0.3855,-0.2554,0,0,0.4712,0,0,-0.3603,0,-0.137,0,0
"N_Depr",0,-0.1653,0,0,0,0.1531,0,0,0,0,0,0,0,0,0,0.3024,0,0,0.2563,0,0,0,0,0,0,0,0,0.2763,0,0,0,0,0,0
"N_EmoVol",0,-0.3573,0.8857,-0.5964,-0.2219,0.4191,0,0,-0.0282,-0.2071,0,0,0,-0.1478,0.3812,0,0,-0.2679,0,-0.2668,-0.1876,0,0,-0.2091,0,0,0,0.1985,-0.1956,0,-0.6087,0.2178,-1.0395,0.2628
"O_IntCur",0.1904,0,0,0.173,-0.3463,-0.2751,0,-0.224,0,0,0,0.5849,0,0.1123,0,-0.3704,0,0.2221,-0.2072,0,0,-0.4511,0,0.2271,-0.1965,0.2771,0,-0.2744,0,-0.2302,0,0,0,-0.2024
"O_AesSens",0,0,0.6157,0,0,-0.2439,0,0,0.3387,-0.343,0,0,0,0,1.1644,0.3069,0,0,0,0.9567,0,-0.431,0,-0.3311,0,0,0.5517,0,0,0,-0.6338,0,0,0
"O_CrtvImag",0,-0.5587,0,0,0,0.9292,0,0,0,-0.4993,0,0,0,-2.1228,0,0,0,-0.4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111,0,0
"angry",0,-0.1793,0,-0.2554,0,0,0,-0.3923,0,0,0,0,0.5069,0,-0.6626,-0.1203,0,0,-0.2753,0,-0.3866,0.7542,0,0,0,0,-0.2835,0,0.3098,0,0,0,0,0.1477
"argument",0,0.3619,-0.9419,0.5379,0.273,0,0.0488,0,0,0,0,0.7504,0,0.263,-0.1673,0,0,-0.0697,-0.5766,0,0,0,-0.3478,-0.0209,-0.1188,0,0.2767,-0.2329,0,-0.2687,0.2916,0.3593,0.7918,0
