"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0.4729,0.1103,-0.3114,0,-0.4417,0,0,0,0.0568,-0.5123,-0.3569,0,0,0,0.1831,-0.0053,0,-0.2226,0.4771,0.4721,0.4933,0,0.0195,-0.2469,0.3774,0,0,0,-0.4149,0,0,0
"E_Assert",0.0815,0,0,-0.0871,0,0.352,0.1812,0,-0.6312,0.3519,0,0.0866,-0.0324,0.8303,-0.58,0.0826,-0.8176,0.4218,0.066,-0.1663,0.1689,-0.0838,-0.3128,-0.2918,-0.4363,0,-0.7104,0,0,0.5464,0.2788,0.064,0,-0.1986
"E_EnerLev",0.2228,0,0,0,0,0,0,0.4781,0,0,0,0,-1.4911,0,0,0,0,0,0,-0.1633,0.5668,0,0,0,0,0,0.6714,0,-0.6052,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0.2671,0,0,0,0,0,0,0,0,0,-0.2475,0,0,0,0,0.0609,0,0,0,0,0,0,0,0,0,0,0.2321,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6401,0,0,-0.2671,0,0,0,0.2297,0,0,0,0,0,0,0,-0.3413,0,0,0,0
"A_Trust",0,-0.1058,0,0,0,0,0,0,0,0,0,0,0,0,0.2812,0,0,0,0,0.4091,0,0,-0.092,0,-0.205,0,0,0,0,0,0,0,0,0
"C_Org",0,0,-0.0784,0.2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1455,0.2072,0,0,0,0,-0.0369,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,-0.1401,0.1982,0,0,0,0,0,0.1216,-0.1608,0,0,-0.3695,0.1668,0,0,0,0,0.1237,0,0,0,0.3381,-0.1276,0.1501,0,0,0,-0.3677,0.1561,0,-0.3049,0,0
"C_Rspnbl",0,0,-0.101,0,0,0,0,0,0,0,0,0.2662,0,0.893,-0.7189,0,-0.6701,0.4369,0.3861,-0.2723,0.0645,-0.387,0,0,0,0.1128,0,0,0,0.1759,0.4576,0,0,-0.514
"N_Anxty",-0.0846,0.054,0,0,-0.1871,-0.0928,-0.2662,0,-0.3302,0,0,0,0.1659,0,0,0,0.4967,0,0.2898,0.2476,0,0,0.1673,0,0,0,0.3605,0,0.1626,-0.1106,-0.2726,0.246,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,-0.1453,0.0692,0,-0.2607,0,0,0,-0.5488,0,0,0,0.073,0,0,0,0.4158,-0.2723,0,-0.2783,0,0,0
"N_EmoVol",0.597,0,-0.3718,-0.1913,0,0,0,0,0,0,0.7104,0,0,-0.3732,0,0,0,0,0,0.2613,0,0,0,0,0.2558,0,0.2282,0,0.1179,0,0,0.2679,-0.3008,0
"O_IntCur",0,0,1.3092,0,0,-0.3293,-0.4427,0,0,0,0,0,0,0.297,0,0,0,0,0,0,0.502,0,0,0,0,0,0,0,0,0.3014,0,0,0,0
"O_AesSens",0,0,0,0,0.5494,-0.1094,-0.1645,0,0,0,0,0,0,0,0.1126,0,0,0,0,0.1474,-0.1453,0.1777,0,0.1738,0,-0.4315,0,0,0,0,0.0781,-0.5065,0,0
"O_CrtvImag",0,0,0.51,0,-0.4101,0,0,0,0.0346,0,0,0.4378,0,0,0,-0.4583,0,0,0.4537,0,0,0,0.4063,0,0,0,0.2853,0,0,0.2997,0,-0.2031,0,0
"angry",0,0,-0.2732,-0.1681,-0.2833,0,0,0,0.4542,-0.4251,0.5326,0,0,0,0,0,0,0,0,0,0.2289,0,0,0,0,0,0,0,0,-0.1404,0,0,0,0.5065
"argument",0,0,0,0,0,0.2482,0,0,0,0,0,0,0,0,0.3648,0,0,-0.1922,0,0,0.1683,0,0,0,0,0,0,0,0,0,0,0,0.5416,0
