"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0.0524,0,0,0,0,0.0643,0.1229,0,0,0,0,0,0,0.075,0,0.1745,0,0,0,0,0,0,0
"E_Assert",0,0,0.0723,0,0,0.0802,0,0,0,0,0,0,0,0.0958,0.0548,0,0,0,0.1261,0,0,0,0,0,0,0.0606,0,0,0.0524,0,0,0,0,0
"E_EnerLev",0,0,0,0,0.2257,0,0,0.089,0,0,0,0,0,0,0,0,0,0.1392,0.1476,0.0873,0,0.2119,0,0,0,0.0833,0,0,0.0669,0,0,0,0.2392,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.052,0,0,0,0,0,0,0.1369,0,0.1093,0,0,0,0,0,0,0,0,0,0,0.0736,0,0
"A_Rspct",0,0,0,0,0,0.0531,0,0,0,0,0,0,0,0,0,0,0,0.0618,0.0632,0,0,0.1262,0,0,0,0,0,0,0,0,0.0628,0,0.1019,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0.1165,0.1773,0.1184,0,0,0,0,0.0881,0.1617,0,0.1258,0,0,0,0.2178,0,0,0,0,0,0.2319,0
"C_Org",0,0.1649,0,0,0.2259,0,0,0.1277,0,0,0.0961,0,0,0,0.0925,0,0,0.1461,0,0,0,0,0,0.122,0.1007,0,0.2482,0,0,0,0,0,0,0.1021
"C_Prdctv",0.1929,0.2219,0,0,0,0,0.1722,0,0.1147,0,0.1457,0.1297,0,0,0.1289,0,0.1177,0,0,0,0.1873,0,0,0,0.1336,0.1217,0,0,0,0,0,0,0.331,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2181,0,0,0,0,0,0,0.1089,0,0,0,0,0,0,0,0
"N_Anxty",0.0054,0.0076,0,0,0.01,0,0.0052,0,0.0034,0,0.0081,0.0038,0.0093,0,0,0.0284,0.0043,0.0102,0.0092,0.0047,0.0075,0,0.0072,0,0.0054,0.0045,0.0132,0.0089,0.0044,0.0049,0.0101,0.0058,0.0204,0
"N_Depr",0,0,0.0962,0,0,0,0,0,0,0.2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0,0,0,0
"N_EmoVol",0,0,0.1934,0,0,0,0,0.2041,0,0,0,0,0,0.2761,0,0,0,0,0,0,0.2719,0.3787,0.2155,0,0.155,0,0,0,0.1122,0,0,0,0.5103,0
"O_IntCur",0,0,0.0714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963,0,0.1177,0,0,0,0
"O_AesSens",0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1364,0,0,0.0653
"O_CrtvImag",0,0,0,0.3855,0,0.4847,0,0,0,0.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2691,0,0.1734,0,0,0,0,0,0.2167,0,0
"angry",0,0,0,0,0,0,0,0,0,0.2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1661,0.0888,0,0,0,0,0.1356
"argument",0,0,0,0,0,0.0823,0,0,0,0.1731,0,0,0,0,0,0,0,0,0,0.0557,0,0,0.0639,0,0,0.0415,0.1153,0.0539,0,0,0,0,0.1329,0
