"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,-0.217,0,0,0,0,0,0,0,0,0,0,-0.1206,0,-0.3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",-0.2537,0,-0.3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092,0,0,0,0,0,0,0,0,0.2585,0,0,0,-0.5216,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,-0.4228,0,0,0,0,0,0,0,0,0.1943,0,0,0,0,0,0,0,0,-0.2281,0,0,0,0,0
"A_Cmpn",0,0,0,0,0.4606,0,-0.631,0,0,0,0,0,0,0,0,0,-0.4139,0,0,-0.4886,-0.1152,0.4347,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.5953,0,0,0,0,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3473,0,0,0,0,-0.1848,0,0,0,0,0,0.2583,0
"A_Trust",0,-0.1567,0,-0.624,0.5471,0,0,-0.2778,0.141,0.2596,0,0,0,0,0,0,-0.2204,0,0,-0.6986,0,0.3027,-0.2368,0.4414,0,0,0,0,-0.2348,0,0,0,0,0
"C_Org",0,0,0,0.6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4583,0,0,0,0,0,0.766,0,0,0,0
"C_Prdctv",0.2456,0,0,0,0.3521,0,0,0,0,0.3673,0,0,0,0.2716,0,0,0,0,0,0,0.3669,0,0,0,0.0687,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3196,0,0.1503,0,0,0,0,0,0,0,0
"N_Anxty",-0.2,0,0,0,0,0,0,-0.3799,0,0,0,0,0,0,0.1684,0,0.2549,0,0,0,0,0,0,0,0,0,-0.3271,0,0,0,0,0,0,0.5552
"N_Depr",0,0,0,0,0,0,-0.2036,0,0,0,0,0,0,0,0,-0.0316,0,-0.2754,0,0,0,0,0,0,0,0,0,-0.1838,0,0,0,0,0,0
"N_EmoVol",0.1698,-0.1691,0,0,0,0,0,-0.1364,0.118,0.5432,0,0,0.0771,0,0,0.3211,0,-0.2174,0,-0.2679,0.3836,0,0,0,0,0,0,0.0548,-0.028,-0.1317,-0.3526,0,0,-0.6731
"O_IntCur",0,0,0,0,0.1949,0,0,0.4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,-0.1356,0,0,0,0,0,-0.2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1994,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837,0,0
"angry",0,0,0,0,0,0,0,0,-0.2442,0,0,0,0,-0.2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233
"argument",0,-0.3767,0,0,0,0,0,0,0.2236,0,-0.4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0
