"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1049,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0.1096,0,0,0,0,0,0,0,0.0943,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.0996,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0.079,0,0,0,0,0.0859,0,0,0,0,0.1035,0,0,0,0.1011,0,0,0
"N_depressed",0.114,0.0877,0,0,0.111,0,0.1439,0,0,0,0,0,0,0,0.1332,0.0883,0,0,0,0.0968,0,0.094
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1048,0,0,0,0.1127,0,0
"A_kind",0,0,0,0,0.1568,0,0,0,0,0,0,0,0,0,0,0,0.1148,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0
"N_worried",0.1245,0,0,0,0,0,0,0,0.102,0,0,0.1363,0,0,0,0,0,0,0.1075,0,0,0
"self_esteem",0.117,0,0,0,0,0,0,0,0.0926,0,0.0828,0,0,0,0,0,0,0,0,0,0.1061,0
"negEmo",0,0,0,0,0,0,0.2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1515
