"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0.0431,0.0549,0,0,0.1131,0,0,0,0,0,0,0,0,0,0
"E_quiet",0.2883,0,0.1179,0.1871,0.2092,0.1702,0.5201,0.1371,0.1858,0.2643,0,0.3203,0.1559,0.1409,0.2755,0.2244,0,0.6719,0,0.1792,0.268,0
"C_lazy",0,0.2684,0,0,0,0,0,0.3516,0,0.4006,0.3013,0,0,0.1722,0,0,0,0,0,0.2311,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0.0779,0,0.0764,0,0,0,0.1235,0,0,0,0,0.0994,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.1032,0.168,0,0.0781,0.1362,0,0,0,0.1025,0.0986,0.1869,0.1435
"E_outgoing",0,0.0691,0,0,0,0,0.3818,0,0.1092,0,0,0.1859,0,0,0,0.113,0,0,0.1205,0,0.2511,0
"A_kind",0,0,0,0,0.1468,0,0.3457,0,0,0,0.1366,0.2984,0,0,0,0,0.1366,0,0,0,0,0
"C_reliable",0,0.0444,0,0,0,0,0,0,0,0,0,0.0594,0.0246,0,0,0.032,0.035,0.0907,0.0269,0,0,0
"N_worried",0,0,0.2168,0,0,0,0,0,0,0,0.1562,0,0,0.1202,0,0,0,0,0.1314,0,0,0
"self_esteem",0.096,0,0,0,0,0.0349,0,0.0426,0,0,0,0,0,0,0,0,0,0,0.0509,0,0.1263,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0.0609,0,0.1953,0,0,0,0,0,0,0.1227
