"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,3.0971,0,0,0,1.4652,0,0,0,0,0,-0.4094,0,0,0,0,0.8269,0,-1.0959,0,1.4022,0
"E_quiet",-7.2146,0,-1.2729,-0.5565,6.8255,-0.9558,-5.1308,3.7458,-10.8005,2.1477,0,0.3598,2.1612,-0.706,8.2598,0.8718,-4.874,2.0784,-3.9538,6.6325,3.6893,1.199
"C_lazy",0,0,0,0,0,0,-1.1206,0,0,0,-0.4075,0,0,0.2222,0.4035,0,-0.4155,0,0,0,-0.4748,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0.2829,0,0,0.1414,0,0,0,0,0,0,0
"N_depressed",0,0,-0.3815,0,0,0,0,0,0,0.4522,0,0,0.0647,0,0.3076,0,-0.3775,0,-0.5046,0.301,0.1661,0
"E_outgoing",-0.4843,0,0,0,0,0,-0.5205,0,0,0,0,0,0,0,0,-0.0088,0,0,0,0,0,0
"A_kind",0.288,0,0,0.3453,0,0,0.7037,0.9154,0,0,0,0,0,-0.4674,0,0,0.1676,-0.674,0.3836,0,0,0
"C_reliable",1.149,1.7452,0.9736,-0.1502,0,0.5363,0,0.1116,-1.5114,-0.9432,0,0.0833,1.8419,0,0,1.0364,1.3794,-0.6314,-0.6952,-0.5711,0.8137,-0.1068
"N_worried",0,0,0,0,0,-0.9338,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0,0,0
"self_esteem",0.3699,-0.4252,-0.5564,0,0,0,0,0,0,0,0.3649,0.7753,0,0,0,0,0,0,0.3201,0,-0.5375,-0.228
"negEmo",0,0,0,0,-0.3156,0,0,0,0,-0.4602,0,0,0,-0.4267,0,0,0,-0.2868,0,0,0,-0.3594
