"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.0402,0,0,0.1198,0,0,0.1357,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1148,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0.3198,0,0,0,0.1662,0,0,0,0,0,0.3861,0.1432,0
"N_relaxed",0.1237,0,0.0931,0,0.0383,0.071,0,0.0972,0.1461,0,0.0782,0,0.0438,0,0.0611,0,0,0,0.0566,0.149,0.0658,0
"N_depressed",0,0.0211,0.0418,0,0,0,0,0,0,0.0445,0,0,0,0,0,0,0,0,0,0.0939,0,0
"E_outgoing",0,0.1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1078,0,0,0,0,0,0
"A_kind",0,0,0.3736,0.8201,0.2435,0,0,0,1.3169,0,0,0,0,0,0,0,0.2073,0,0.5348,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0.1488,0,0,0,0,0,0,0.1175,0,0,0,0
"N_worried",0,0,0,0,0,0,0.0755,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,0
"self_esteem",0,0,0.0483,0,0.0181,0,0,0,0,0,0.0383,0,0,0,0,0,0,0,0.0539,0.0903,0.0303,0.0431
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1122
