"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1086,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.1128,0,0,0.0579,0.0757,0,0,0,0,0.3876,0.0783,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0.2153,0,0,0,0.1249,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.1712,0.125,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198,0.0191,0,0,0,0.1063,0,0
"E_outgoing",0.5539,0,0,0,0,0,0,0,0.5996,0,0,0,0,0.1607,0.1199,0.1057,0,0,0,0,0.1679,0
"A_kind",0,0,0,0,0,0,0,0.4083,0,1.0421,0,0,0,0,0,0,0.1694,0,0,0,0.3681,0
"C_reliable",0,0,0,0,0.0917,0,0,0,0,0,0,0,0,0,0,0,0,0.1117,0,0,0,0.1932
"N_worried",0,0,0,0.0683,0,0,0.0696,0,0,0,0,0.3633,0,0,0,0,0.0571,0,0.1212,0,0,0
"self_esteem",0,0,0.2805,0,0,0.1916,0,0,0,0,0,0.6399,0,0,0,0,0,0,0,0,0.2204,0
"negEmo",0.3871,0,0,0,0,0,0,0.1053,0,0,0,0,0.0817,0,0,0,0,0,0,0,0,0.1169
