"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,-0.3049,0,1.3772,0,0,0,0,0,0.2427,0,0,0,0,0.1035,0,0,0,0,0
"E_quiet",0,0,0,0,-0.2686,-0.188,0,0.1501,0,0,0,0,-0.2516,-0.3197,0,0.1539,0,0,0,0,0,0
"C_lazy",0,0,0,0,0.5201,0,0,0,0,0,0,-0.3226,0,0.1738,0,0,0,0,0,0.4525,-0.5262,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0,0,0,0,0,0,0
"N_depressed",0,0,0,-0.3464,0,0.1767,-0.188,0,0,0,0.4533,0.231,0,0,0,0,0,0.116,0,0.2083,0,0
"E_outgoing",0,0,-0.8151,0,0,0.2661,0.7674,0,0,0,0,0,0,0,0,-0.1192,0.4322,-0.8835,-0.7319,0,0.6526,0
"A_kind",-2.3409,0,0.9923,0,0.5228,0,-0.7549,0,0,0,0,0,0,0,0,0,0.3232,0,0,0,0,-0.8213
"C_reliable",0,0,0,0,-0.2424,0,0,2.1587,-0.6331,0,0,0,0,0,0.3174,0,0.0259,0.3255,1.6048,0,0,0
"N_worried",0,-0.0044,-0.4196,-0.0864,-0.7436,0.2067,-0.4615,0,0.3878,0,0,0.2899,0.2076,0,0,0.1137,-0.3857,-0.534,-1.3746,0,0,0
"self_esteem",0,0,0,-0.0993,0.1308,0,-0.1687,0.4275,0,0,0,0,0,0,0,-0.1933,-0.2876,0,0.6799,0,-0.5942,0.3023
"negEmo",0,0,0,0,0,0,0,0,0,0.5981,0,0,0,0,0,0,0,0,0,0,0,-0.1661
