"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0.0406,0,0,0,0.1626,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.0627,0.1137,0,0.1123,0.111,0,0.1314,0,0.1982,0.2542,0.0747,0.0615,0.0778,0,0.0944,0,0,0.0904,0,0.1728
"C_lazy",0,0,0,0,0,0,0,0,0.2037,0,0,0,0,0.1063,0,0,0,0,0.1719,0.193,0,0.3097
"N_relaxed",0,0,0,0,0,0.0983,0.105,0.0959,0,0,0.1716,0,0,0,0.1045,0,0,0,0.112,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1109,0,0
"E_outgoing",0.3209,0,0,0,0,0,0,0,0.123,0,0.1896,0,0.1025,0.0701,0.1309,0.0994,0,0.1578,0,0.123,0.1454,0
"A_kind",0,0,0.0579,0,0,0,0,0,0.0995,0,0,0,0,0,0.0863,0.0838,0.1001,0,0,0,0.1138,0
"C_reliable",0,0,0,0,0.0991,0,0,0,0.117,0,0,0,0,0,0,0,0,0.1885,0,0,0,0
"N_worried",0,0,0.0544,0,0.0837,0,0,0,0,0,0,0,0,0,0.1019,0,0.102,0,0.1065,0,0,0
"self_esteem",0.2153,0,0,0,0,0,0.077,0,0,0,0,0.2588,0,0.0457,0,0.0711,0.0918,0,0,0,0.0962,0.1467
"negEmo",0,0,0,0,0,0.0684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1238
