"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,-0.122,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,-0.3181,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,-0.3284,0,0,-0.0695,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2695,0,0.0559,0,0
"E_outgoing",0,0,0.2863,0.4079,0,0,0,0,0,0,0,0,0,0,0,0.0834,0,0,0,0,0,0
"A_kind",0,0,0.2261,0,0.4489,0,0.0503,0.0351,0.0815,0,0,0,0,0,-0.1919,0,-0.2441,0.5173,0,0.5676,0.1179,-0.5684
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4154,0,0,0.2425,0,0,0,0
"N_worried",0,0,0,0,0,0,0.2214,0,0,0,0.3655,-0.5365,0,0,-0.3994,0,0.2317,0,-0.1367,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0097,0
"negEmo",0,0,0,-0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5011,0,0,-0.2501
