"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0.1731,0.2667,0,0.0521,-0.3431,0,0,0,0,0,0,0,0,-0.2091
"E_quiet",0,0,0,0,0,0,-0.1985,0,0,0.2108,0,0,-0.1581,-0.3779,0,0,0,0,0,0,0.3431,0
"C_lazy",0,0,0,0,0,0,-0.1741,0,0,0.1685,0,0,0,0.1345,0,0,0,0,0,0,0,0
"N_relaxed",0,0.1798,0,0,0,0.3507,0,-0.2643,0,0,0,0,0,0,-0.0192,0,0,0,0,0,-0.292,0
"N_depressed",0,0,0,0,0,0,-0.1969,0,0,0.4285,0,0,0,0,0,0,0,0,0,-0.139,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0.2445,0,0,0,0,0,0,0,0,0,0.0301,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2828,0,0,-0.084,0,0,0,0.2155
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2127,0,0,0,0,0.0382,0,0,0.2226
"self_esteem",0,0,0,0,0,0,0,0.2076,0,0,0,0,0,0,0,0,0,0,0,0,0.1129,0
"negEmo",0,0,0,0,0,0,0,0,0.2893,0,0,0,0,0,0,0,0,0,0,0,0,0.0198
