"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0.1514,0,0.1735,0,0,0.1955,0,0.0766,0,0,0,0,0,0,0,0
"E_quiet",0.424,0,0,0.1988,0.2797,0.2001,0,0,0,0,0,0,0.2054,0.1708,0,0,0,0,0.4487,0.1877,0.3417,0.272
"C_lazy",0.8821,0,0,0,0,0,0.4503,0.5041,0,0,0,0.4701,0,0.2964,0,0,0,0,0,0,0,0.4057
"N_relaxed",0,0.1247,0,0,0,0,0,0.2883,0,0.2142,0,0,0,0,0.1412,0,0.1687,0,0,0,0.2203,0
"N_depressed",0.175,0.0805,0.0811,0.0965,0.0666,0.1416,0,0.2228,0,0.2584,0.1846,0.1693,0.1092,0,0.1384,0,0.1117,0.1269,0,0.1125,0,0.2086
"E_outgoing",0.9812,1.5542,0,0,0,0.946,0,0.7015,0.4454,0,0,0,0,0.8483,0,0.3259,0,0.6361,0,0.568,0,0
"A_kind",0,0,0,0,0,0,0,0,0.1816,0,0,0,0,0,0,0,0.1811,0.1763,0,0,0.254,0.2154
"C_reliable",0.2284,0.0885,0.0992,0,0,0,0,0.182,0,0,0.1756,0,0,0,0,0,0,0.1257,0,0,0,0
"N_worried",0,0.0545,0,0.1312,0,0,0,0,0.0714,0,0,0,0,0.0487,0,0.0493,0.0856,0,0.1053,0,0.1154,0.0902
"self_esteem",0.1587,0,0,0.1192,0,0,0,0.1534,0,0,0,0.145,0.1191,0,0,0.0835,0,0,0,0.0718,0.166,0
"negEmo",0.1017,0,0.0551,0.0762,0,0.0713,0,0.1058,0,0,0,0,0,0,0.0797,0,0.0818,0.0845,0.1168,0.0559,0,0.1157
