"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0.1503,0,0,0.2415,0.0041,0,0,-0.2181,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0,0,0,0,0,0,0,0.2206,0
"C_lazy",0,0.6055,0,0,0.4072,0,0.3796,1.826,-0.7858,-1.1017,0,-0.4455,-0.6953,0.515,-1.1781,0.4821,-1.178,0,-0.3488,-1.6628,0.0628,-0.9631
"N_relaxed",0,0,0,0,0,0,0,0,0,-0.4225,0,-0.2945,0,0.2542,-0.5488,0,0,0.3895,0,0,0,-0.3675
"N_depressed",0,0,-0.181,0.2332,0,0,0,0,0,0,0.773,0,0,0,0,0,-0.2042,0,0,-0.2566,0,0
"E_outgoing",-0.2636,-0.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1328,0,0,0.427,0,0,0
"A_kind",0,-0.3604,0,0,0,0,0,-0.3734,0,0,0,-0.2204,0,0,0,0,0.1141,0,0.3323,0,0,-0.2609
"C_reliable",0,-0.1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0.1002,0.2368,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0.8447,-0.5597,0.3073,0,0,0,-0.5372,0,0,0,-0.0381,0,0,0
"self_esteem",0,0,1.2921,0,0,0,-0.3932,0,0,0,0,-0.396,-0.4187,0,0,0,0,0.3356,0,0,0.465,0.2132
"negEmo",0,0,0,-0.2067,0.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2074
