"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.3823,-0.0994,0,-0.5969,-0.0351,0,0,0,0.1986,0.6231,-0.5572,-0.4572,0,0,0,-0.2893,0,0,0,0.4299
"E_quiet",0.4563,0,-0.2533,0,-0.3413,0,0,-0.3136,0,0,-0.1763,0,1.1652,0,0.4576,0.5449,0,0,0,0,0,0.1522
"C_lazy",0,0,0,0,0,0,0,0,0.5855,0.197,0,0,0.2581,-0.0514,0,0,0,0,0,0,0,0
"N_relaxed",0,-0.396,0.6161,0,0.4073,0,0,0,0,0,-0.4434,0,0,0,-0.2496,0,0,0,0.2379,0,0,0.1422
"N_depressed",0.533,0,0,-0.5955,0,0,0,0.0076,0,0,0,0,0,0,0.2322,0.1363,0,-0.1307,0.2766,-0.2415,0,0
"E_outgoing",0,0,0,0,0,-0.1666,0,0,0.6846,0.1614,0,0,0,0,0,-0.4931,0,0,0,0,0,0
"A_kind",-0.1053,-0.5832,0.2474,-0.1524,0,0,0.283,0.3686,0,0,-0.2572,-0.0386,0,0,0.6512,0,-0.1994,0,0,0,0,0.599
"C_reliable",0,0,-0.129,0,0.3377,0,0,0,0,-0.2315,0,0,0,-0.2723,-0.3036,0,0,-0.0785,0,0,0,-0.1573
"N_worried",0.6585,0,-0.3762,0.0999,0,0.2381,0,0,0.3172,0.3721,0,0,0.9369,0,0,0,0.33,0.2707,-0.4503,0,0,0
"self_esteem",0,0,0,-0.4004,0,0,0,0,0,0,0,0,0,-0.1509,0.2476,0,0,0,0,0,0.3669,0
"negEmo",0,0,0,0,0,0,-0.194,0.2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111
