"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,1.1589,0,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,-0.6926,0,0,0,0,0,0,0,-0.0252,0,0,0,0,0,0,0,0,0
"C_lazy",0,0.3197,0,0,0,0,0,0,0,0,0,0,0,-0.0704,0,0,0,0,0,0,0,0
"N_relaxed",0,0.3051,0,0,0,0.4285,0,-0.4776,0,0,-0.8415,0,0,0,-6e-04,0,0,0,0,0,0,0
"N_depressed",0.4227,0,-0.3627,0,0,0,0,0,0,0.2628,0,0,0,-0.2121,0,0,0,0,0,-0.3661,0,0
"E_outgoing",0,0,0,0,0,0.2872,0,0,0,0,0,0,0,0,0,-0.0051,0,0,0,0,0,0.3099
"A_kind",0,0,0,0,0,0,0,0,0,-0.0901,0.1781,0,0,0,0,0,0.0994,0,0,0,0,0
"C_reliable",0,-0.5932,0,0,0,-0.581,0,0,-0.4416,0.6107,0,-0.6713,0,0,0.6813,0,0.4899,0.0992,0,0,-0.2838,0
"N_worried",0.6694,0,0,0,0,0,0,0,0.943,0,-0.8207,0,0,0,0.4203,0,0,0,0.9584,0,0,0
"self_esteem",0,0,0,0,0.3085,0,-0.8745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407,0
"negEmo",0,0.2763,0,0,0,0,0,1.046,0,0,0,0.3542,0.5543,0.2611,0,0.3413,0,0.8033,0.3312,0,0,-0.5857
